,Topic,Keywords,Docs,Children,Parent,Level
320,"(320,)","([('walker', 0.027172565460205078), ('fault', 0.02008715085685253), ('lane', 0.0189062487334013), ('sierra', 0.0189062487334013), ('volcanic', 0.017725346609950066), ('arc', 0.016544444486498833), ('nevada', 0.013001736253499985), ('transtensional', 0.011820834130048752), ('pas', 0.010639931075274944), ('front', 0.010639931075274944)],)","(4,)","([349],)","(0,)","(1,)"
321,"(321,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
322,"(322,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
323,"(323,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
324,"(324,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
325,"(325,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
326,"(326,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
327,"(327,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
328,"(328,)","([('volcano', 0.029740605503320694), ('infrasound', 0.026555249467492104), ('seismic', 0.023369895294308662), ('eruption', 0.020184539258480072), ('wave', 0.013813827186822891), ('volcanic', 0.013813827186822891), ('acoustic', 0.012752041220664978), ('explosion', 0.012752041220664978), ('gca', 0.012752041220664978), ('explosive', 0.01169025618582964)],)","(8,)","([],)","(295,)","(4,)"
329,"(329,)","([('corn', 0.04307279363274574), ('ethanol', 0.03446069732308388), ('yield', 0.025848599150776863), ('water', 0.023388000205159187), ('cpt', 0.01354560162872076), ('bioethanol', 0.01354560162872076), ('year', 0.01108500175178051), ('estimate', 0.01108500175178051), ('ratio', 0.01108500175178051), ('mta', 0.01108500175178051)],)","(7,)","([],)","(24,)","(4,)"
330,"(330,)","([('flow', 0.01702241413295269), ('drift', 0.01459410972893238), ('dispersal', 0.012165805324912071), ('macroinvertebrates', 0.009737500920891762), ('invertebrate', 0.007309196051210165), ('riffle', 0.004880891647189856), ('hydraulic', 0.004880891647189856), ('representation', 0.004880891647189856), ('salmon', 0.004880891647189856), ('inverse', 0.004880891647189856)],)","(3,)","([],)","(29,)","(4,)"
331,"(331,)","([('host', 0.04456399381160736), ('parasite', 0.03565341979265213), ('disease', 0.0345396026968956), ('wildlife', 0.013376994989812374), ('dynamic', 0.011149352416396141), ('resource', 0.011149352416396141), ('diet', 0.010035531595349312), ('dietary', 0.010035531595349312), ('host-parasite', 0.010035531595349312), ('loss', 0.010035531595349312)],)","(11,)","([],)","(24,)","(4,)"
332,"(332,)","([('vulnerability', 0.01913723163306713), ('saas', 0.01913723163306713), ('lca', 0.01701323315501213), ('inputoutput', 0.014889233745634556), ('giop', 0.008517236448824406), ('allocation', 0.008517236448824406), ('equivalent', 0.006393237039446831), ('coffee', 0.006393237039446831), ('discussion', 0.006393237039446831), ('teleconnected', 0.006393237039446831)],)","(5,)","([],)","(24,)","(4,)"
333,"(333,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([],)","(235,)","(4,)"
334,"(334,)","([('trampling', 0.020339759066700935), ('infiltration', 0.007643279619514942), ('vertisol', 0.007643279619514942), ('luvisol', 0.007643279619514942), ('erosion', 0.005103984382003546), ('dry-season', 0.005103984382003546), ('cattle', 0.005103984382003546), ('sandy', 0.005103984382003546), ('rangeland', 0.005103984382003546), ('ensuing', 0.005103984382003546)],)","(1,)","([],)","(24,)","(4,)"
335,"(335,)","([('urban', 0.033194538205862045), ('image', 0.024900052696466446), ('classification', 0.021582257002592087), ('urbana', 0.011628871783614159), ('land', 0.011628871783614159), ('accuracy', 0.009969973936676979), ('multi-sensor', 0.009969973936676979), ('amazon', 0.008311077021062374), ('cover', 0.008311077021062374), ('nia', 0.0066521791741251945)],)","(4,)","([],)","(339,)","(4,)"
336,"(336,)","([('sediment', 0.036769360303878784), ('concentration', 0.014311672188341618), ('glacerized', 0.014311672188341618), ('10be', 0.014311672188341618), ('greenland', 0.01227006409317255), ('terrain', 0.01227006409317255), ('sourced', 0.010228455998003483), ('non-glacerized', 0.010228455998003483), ('ice', 0.010228455998003483), ('sheet', 0.010228455998003483)],)","(6,)","([64, 95],)","(16,)","(3,)"
337,"(337,)","([('soil', 0.031077394261956215), ('leakage', 0.022204477339982986), ('ratio', 0.015549789182841778), ('spatial', 0.015549789182841778), ('karst', 0.013331559486687183), ('scale', 0.013331559486687183), ('paper', 0.011113329790532589), ('2913', 0.0066768703982234), ('medium', 0.0066768703982234), ('crack', 0.0066768703982234)],)","(7,)","([513],)","(16,)","(3,)"
338,"(338,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
339,"(339,)","([('learning', 0.03205933794379234), ('technological', 0.017274094745516777), ('technology', 0.01234568003565073), ('chain', 0.00988147221505642), ('curve', 0.007417264394462109), ('cdte', 0.007417264394462109), ('code', 0.007417264394462109), ('adapting', 0.004953057039529085), ('photovoltaics', 0.004953057039529085), ('distinguish', 0.004953057039529085)],)","(7,)","([607, 335],)","(16,)","(3,)"
340,"(340,)","([('precipitation', 0.02140471525490284), ('rainfall', 0.011533210054039955), ('monsoon', 0.011533210054039955), ('rain', 0.009887958876788616), ('sediment', 0.009887958876788616), ('erosion', 0.008242707699537277), ('basin', 0.008242707699537277), ('topographic', 0.008242707699537277), ('discharge', 0.008242707699537277), ('flank', 0.006597456987947226)],)","(7,)","([587],)","(211,)","(3,)"
341,"(341,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
342,"(342,)","([('film', 0.015345549210906029), ('thin', 0.015345549210906029), ('mesostructured', 0.015345549210906029), ('oxide', 0.010967360809445381), ('oil', 0.008778267540037632), ('spill', 0.008778267540037632), ('chapter', 0.006589172873646021), ('hydrocarbon', 0.006589172873646021), ('ordered', 0.006589172873646021), ('periodically', 0.006589172873646021)],)","(9,)","([572, 511],)","(16,)","(3,)"
343,"(343,)","([('product', 0.021724117919802666), ('sector', 0.01580473966896534), ('enms', 0.013831613585352898), ('release', 0.011858487501740456), ('oil', 0.011858487501740456), ('price', 0.011858487501740456), ('crude', 0.009885361418128014), ('care', 0.007912236265838146), ('pcp', 0.007912236265838146), ('in-degree', 0.007912236265838146)],)","(4,)","([44],)","(16,)","(3,)"
344,"(344,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([361],)","(14,)","(2,)"
345,"(345,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([199],)","(13,)","(2,)"
346,"(346,)","([('no2', 0.02604006603360176), ('kcl', 0.023674936965107918), ('soil', 0.023674936965107918), ('unbuffered', 0.009484166279435158), ('extraction', 0.007119036745280027), ('diw', 0.007119036745280027), ('transformation', 0.004753908608108759), ('favored', 0.004753908608108759), ('deionized', 0.004753908608108759), ('acidic', 0.004753908608108759)],)","(2,)","([196],)","(12,)","(2,)"
347,"(347,)","([('layered', 0.01702241413295269), ('clay', 0.01702241413295269), ('mcf-26', 0.01459410972893238), ('cytotoxicity', 0.012165805324912071), ('effective', 0.007309196051210165), ('potency', 0.007309196051210165), ('hemostatic', 0.007309196051210165), ('effect', 0.007309196051210165), ('product', 0.004880891647189856), ('window', 0.004880891647189856)],)","(4,)","([104],)","(13,)","(2,)"
348,"(348,)","([('bargaining', 0.012754258699715137), ('president', 0.010208498686552048), ('delay', 0.010208498686552048), ('appropriation', 0.007662737742066383), ('advantage', 0.005116977728903294), ('outcome', 0.005116977728903294), ('senate', 0.005116977728903294), ('strategic', 0.005116977728903294), ('proposal', 0.005116977728903294), ('power', 0.005116977728903294)],)","(2,)","([365],)","(159,)","(2,)"
349,"(349,)","([('lithospheric', 0.009484166279435158), ('dry', 0.009484166279435158), ('magmatism', 0.009484166279435158), ('spanned', 0.007119036745280027), ('valley', 0.007119036745280027), ('crustal', 0.007119036745280027), ('ϵhf', 0.007119036745280027), ('enriched', 0.007119036745280027), ('granitoids', 0.007119036745280027), ('intrusion', 0.007119036745280027)],)","(4,)","([235],)","(320,)","(2,)"
350,"(350,)","([('26mg', 0.011602325364947319), ('ion', 0.011602325364947319), ('esa', 0.006970658432692289), ('measurement', 0.006970658432692289), ('accelerator', 0.006970658432692289), ('suppression', 0.006970658432692289), ('source', 0.006970658432692289), ('interference', 0.004654825199395418), ('feasibility', 0.004654825199395418), ('26al', 0.004654825199395418)],)","(8,)","([55, 399],)","(8,)","(2,)"
351,"(351,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
352,"(352,)","([('nanotechnology', 0.03463076055049896), ('conference', 0.0207853801548481), ('science', 0.019054707139730453), ('sustainable', 0.017324034124612808), ('engineering', 0.013862689025700092), ('manufacturing', 0.010401342995464802), ('2013', 0.010401342995464802), ('aspect', 0.008670670911669731), ('societal', 0.008670670911669731), ('green', 0.008670670911669731)],)","(7,)","([],)","(24,)","(4,)"
353,"(353,)","([('10be', 0.04830006882548332), ('record', 0.020440002903342247), ('sediment', 0.020440002903342247), ('sample', 0.01858266443014145), ('navc', 0.014867989346385002), ('fallout', 0.013010650873184204), ('section', 0.01208198256790638), ('core', 0.01208198256790638), ('concentration', 0.010224645026028156), ('part', 0.010224645026028156)],)","(2,)","([],)","(24,)","(4,)"
354,"(354,)","([('forest', 0.06864677369594574), ('restoration', 0.03360056132078171), ('corridor', 0.0146171934902668), ('process-based', 0.0146171934902668), ('bryophyte', 0.013156934641301632), ('northwest', 0.010236416012048721), ('thinning', 0.010236416012048721), ('tree', 0.008776157163083553), ('native', 0.008776157163083553), ('cover', 0.008776157163083553)],)","(7,)","([],)","(24,)","(4,)"
355,"(355,)","([('layer', 0.03568831458687782), ('wave', 0.02471151575446129), ('wind', 0.021967316046357155), ('stokes', 0.020595217123627663), ('surface', 0.020595217123627663), ('boundary', 0.013734718784689903), ('ocean', 0.013734718784689903), ('turbulent', 0.012362618930637836), ('drift', 0.012362618930637836), ('langmuir', 0.01099051907658577)],)","(6,)","([],)","(24,)","(4,)"
356,"(356,)","([('radar', 0.025858530774712563), ('apms', 0.02281813882291317), ('current', 0.015217160806059837), ('surface', 0.013696964830160141), ('ocean', 0.012176768854260445), ('small', 0.012176768854260445), ('measurement', 0.010656572878360748), ('using', 0.010656572878360748), ('antenna', 0.009136376902461052), ('vessel', 0.009136376902461052)],)","(6,)","([],)","(24,)","(4,)"
357,"(357,)","([('eclogites', 0.029668239876627922), ('low-mgo', 0.009905882179737091), ('garnet', 0.009905882179737091), ('high-mgo', 0.009905882179737091), ('26mg', 0.009905882179737091), ('cratonic', 0.0074355872347950935), ('recycled', 0.004965292289853096), ('05⊰', 0.004965292289853096), ('kimberlite', 0.004965292289853096), ('peridotite', 0.004965292289853096)],)","(1,)","([],)","(292,)","(4,)"
358,"(358,)","([('issue', 0.028788315132260323), ('phosphorus', 0.027418095618486404), ('horizon', 0.02330743707716465), ('scan', 0.019196778535842896), ('topic', 0.017826557159423828), ('life-cycle', 0.01645633764564991), ('food', 0.015086119063198566), ('release', 0.010975459590554237), ('annual', 0.010975459590554237), ('building', 0.010975459590554237)],)","(14,)","([],)","(24,)","(4,)"
359,"(359,)","([('glacier', 0.012473797425627708), ('mountain', 0.012473797425627708), ('rock', 0.00832278374582529), ('season', 0.00832278374582529), ('station', 0.00832278374582529), ('southern', 0.00832278374582529), ('basement', 0.00832278374582529), ('geologic', 0.00832278374582529), ('orogen', 0.00832278374582529), ('society', 0.00832278374582529)],)","(5,)","([],)","(449,)","(4,)"
360,"(360,)","([('hydrologic', 0.009690438397228718), ('warming', 0.009690438397228718), ('asian', 0.007273869588971138), ('judgment', 0.007273869588971138), ('invasive', 0.007273869588971138), ('effectiveness', 0.007273869588971138), ('prevention', 0.007273869588971138), ('carp', 0.007273869588971138), ('prevent', 0.007273869588971138), ('negotiating', 0.004857301712036133)],)","(14,)","([403, 500],)","(16,)","(3,)"
361,"(361,)","([('fire', 0.016834450885653496), ('starch', 0.016834450885653496), ('crown', 0.01473277248442173), ('root', 0.01473277248442173), ('tree', 0.01473277248442173), ('herbivory', 0.01052941381931305), ('december', 0.01052941381931305), ('mortality', 0.01052941381931305), ('burn', 0.01052941381931305), ('intensity', 0.01052941381931305)],)","(1,)","([603],)","(344,)","(3,)"
362,"(362,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
363,"(363,)","([('score', 0.01689930446445942), ('grupos', 0.009667077101767063), ('voting', 0.0072563341818749905), ('interest', 0.0072563341818749905), ('party', 0.004845592193305492), ('political', 0.004845592193305492), ('inter', 0.004845592193305492), ('note', 0.004845592193305492), ('nominate', 0.004845592193305492), ('votaci', 0.004845592193305492)],)","(7,)","([590, 38, 58, 598],)","(76,)","(3,)"
364,"(364,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
365,"(365,)","([('war', 0.002920679049566388), ('change', 2.89176132355351e-05), ('water', 2.89176132355351e-05), ('specie', 2.89176132355351e-05), ('climate', 2.89176132355351e-05), ('using', 2.89176132355351e-05), ('soil', 2.89176132355351e-05), ('rate', 2.89176132355351e-05), ('system', 2.89176132355351e-05), ('surface', 2.89176132355351e-05)],)","(2,)","([229],)","(348,)","(3,)"
366,"(366,)","([('earthquake', 0.02705850638449192), ('moment', 0.02705850638449192), ('solution', 0.012499740347266197), ('frequency', 0.012499740347266197), ('gcmt', 0.010419917292892933), ('normal-mode', 0.010419917292892933), ('band', 0.010419917292892933), ('cent', 0.008340093307197094), ('per', 0.008340093307197094), ('dip', 0.008340093307197094)],)","(5,)","([580, 518],)","(16,)","(3,)"
367,"(367,)","([('bubble', 0.022257355973124504), ('force', 0.012376177124679089), ('case', 0.009905882179737091), ('integration', 0.004965292289853096), ('capillary', 0.004965292289853096), ('detachment', 0.004965292289853096), ('tube', 0.004965292289853096), ('93kpa', 0.004965292289853096), ('1-pixel', 0.002494997577741742), ('cylindrical', 0.002494997577741742)],)","(3,)","([378],)","(17,)","(3,)"
368,"(368,)","([('breeding', 0.02442000061273575), ('africa', 0.012220166623592377), ('feather', 0.012220166623592377), ('wintering', 0.010186861269176006), ('isotope', 0.008153555914759636), ('13c', 0.008153555914759636), ('america', 0.008153555914759636), ('15n', 0.008153555914759636), ('south', 0.008153555914759636), ('argentina', 0.008153555914759636)],)","(2,)","([],)","(24,)","(4,)"
369,"(369,)","([('crust', 0.01447319332510233), ('eclogite', 0.01447319332510233), ('garnet', 0.01326809823513031), ('rock', 0.01326809823513031), ('mineral', 0.01326809823513031), ('crustal', 0.01206300314515829), ('anisotropy', 0.01206300314515829), ('facies', 0.009652812033891678), ('mica', 0.009652812033891678), ('path', 0.009652812033891678)],)","(9,)","([],)","(236,)","(4,)"
370,"(370,)","([('rock', 0.03050706908106804), ('bedrock', 0.026847684755921364), ('fracture', 0.026847684755921364), ('strength', 0.02562789060175419), ('landslide', 0.024408094584941864), ('fracturing', 0.017089325934648514), ('depth', 0.013429941609501839), ('landscape', 0.010990351438522339), ('shallow', 0.010990351438522339), ('density', 0.009770557284355164)],)","(9,)","([],)","(294,)","(4,)"
371,"(371,)","([('nitrate', 0.039567574858665466), ('15n', 0.03462368994951248), ('ocean', 0.02308795228600502), ('marine', 0.01979202777147293), ('thinsp', 0.009904254227876663), ('climatological', 0.009904254227876663), ('olive', 0.009904254227876663), ('ridley', 0.009904254227876663), ('sea', 0.008256291970610619), ('turtle', 0.008256291970610619)],)","(4,)","([],)","(24,)","(4,)"
372,"(372,)","([('coral', 0.04029649496078491), ('calcification', 0.021880503743886948), ('reef', 0.011521507054567337), ('dynamic', 0.011521507054567337), ('productivity', 0.010370506905019283), ('bleaching', 0.010370506905019283), ('model', 0.010370506905019283), ('response', 0.010370506905019283), ('damage', 0.009219507686793804), ('light', 0.009219507686793804)],)","(9,)","([],)","(24,)","(4,)"
373,"(373,)","([('film', 0.025838514789938927), ('gradient', 0.019384264945983887), ('electric', 0.012930015102028847), ('formation', 0.008627181872725487), ('blend', 0.008627181872725487), ('paa', 0.008627181872725487), ('lateral', 0.008627181872725487), ('000', 0.006475764326751232), ('ion', 0.006475764326751232), ('spectroscopy', 0.006475764326751232)],)","(7,)","([],)","(160,)","(4,)"
374,"(374,)","([('zusammenlagerung', 0.0028070369735360146), ('triazinmolek', 0.0028070369735360146), ('hrt', 0.0028070369735360146), ('aggregaten', 0.0028070369735360146), ('nanopartikeln', 0.0028070369735360146), ('materialien', 0.0028070369735360146), ('wasserstoffentwicklung', 0.0028070369735360146), ('bestrahlung', 0.0028070369735360146), ('sichtbarem', 0.0028070369735360146), ('licht', 0.0028070369735360146)],)","(2,)","([],)","(80,)","(4,)"
375,"(375,)","([('oil', 0.050679635256528854), ('spill', 0.027518421411514282), ('marsh', 0.018832964822649956), ('shoreline', 0.017385387793183327), ('aviris', 0.017385387793183327), ('horizon', 0.014490236528217793), ('deepwater', 0.014490236528217793), ('oiled', 0.014490236528217793), ('table', 0.01014750823378563), ('google', 0.01014750823378563)],)","(5,)","([],)","(24,)","(4,)"
376,"(376,)","([('salmon', 0.02888493798673153), ('flow', 0.026259832084178925), ('habitat', 0.021009616553783417), ('reach', 0.017509471625089645), ('chinook', 0.017509471625089645), ('gravel', 0.014884363859891891), ('pacific', 0.014884363859891891), ('deb', 0.013134291395545006), ('bed', 0.013134291395545006), ('bar', 0.012259255163371563)],)","(18,)","([],)","(24,)","(4,)"
377,"(377,)","([('channel', 0.01894468069076538), ('pool', 0.016579551622271538), ('bankfull', 0.011849294416606426), ('boulder', 0.009484166279435158), ('step-pools', 0.009484166279435158), ('debris', 0.007119036745280027), ('morphology', 0.007119036745280027), ('scour', 0.007119036745280027), ('boulder-bed', 0.004753908608108759), ('lbres', 0.004753908608108759)],)","(3,)","([],)","(194,)","(4,)"
378,"(378,)","([('coastal', 0.022649003192782402), ('retreat', 0.01762147806584835), ('cliff', 0.015107715502381325), ('coast', 0.012593952938914299), ('chalk', 0.0050526633858680725), ('cm⋚y-1', 0.0050526633858680725), ('storminess', 0.0050526633858680725), ('britain', 0.0050526633858680725), ('accelerate', 0.0025389003567397594), ('carlo', 0.0025389003567397594)],)","(3,)","([],)","(367,)","(4,)"
379,"(379,)","([('temperature', 0.0323500894010067), ('inflow', 0.019037295132875443), ('outflow', 0.015233639627695084), ('impoundment', 0.013331812806427479), ('day', 0.013331812806427479), ('mixing', 0.0114299850538373), ('metalimnetic', 0.00952815730124712), ('intrusion', 0.0076263295486569405), ('metalimnion', 0.0076263295486569405), ('delay', 0.0076263295486569405)],)","(6,)","([],)","(24,)","(4,)"
380,"(380,)","([('fire', 0.06740132719278336), ('spectral', 0.02776126191020012), ('band', 0.022475918754935265), ('endmember', 0.021154582500457764), ('infrared', 0.019833248108625412), ('hfdi', 0.011905234307050705), ('shortwave', 0.010583898983895779), ('pixel', 0.010583898983895779), ('hyspiri', 0.010583898983895779), ('hyperspectral', 0.010583898983895779)],)","(9,)","([],)","(24,)","(4,)"
381,"(381,)","([('fault', 0.03461139276623726), ('rate', 0.033107202500104904), ('rotation', 0.016561122611165047), ('slip', 0.016561122611165047), ('nevada', 0.015056934207677841), ('zone', 0.013552744872868061), ('sierra', 0.013552744872868061), ('time', 0.013552744872868061), ('shear', 0.012048555538058281), ('miocene', 0.0105443662032485)],)","(5,)","([],)","(396,)","(4,)"
382,"(382,)","([('tree', 0.024951165542006493), ('wildfire', 0.01940954104065895), ('house', 0.018024133518338203), ('shrub', 0.016638727858662605), ('fuel', 0.013867915607988834), ('risk', 0.013867915607988834), ('community', 0.012482509948313236), ('public', 0.011097103357315063), ('forest', 0.011097103357315063), ('reserve', 0.011097103357315063)],)","(8,)","([],)","(24,)","(4,)"
383,"(383,)","([('solution', 0.026062803342938423), ('problem', 0.023892711848020554), ('regularization', 0.015212344005703926), ('smoothing', 0.010872160084545612), ('inverse', 0.010872160084545612), ('derivative', 0.006531976163387299), ('version', 0.006531976163387299), ('close', 0.006531976163387299), ('consider', 0.006531976163387299), ('controlled', 0.004361884668469429)],)","(4,)","([],)","(288,)","(4,)"
384,"(384,)","([('social', 0.01942605897784233), ('decision', 0.017270002514123917), ('activity', 0.017270002514123917), ('disaster', 0.017270002514123917), ('preparedness', 0.010801837779581547), ('place', 0.010801837779581547), ('spending', 0.010801837779581547), ('business', 0.010801837779581547), ('evacuation', 0.008645782247185707), ('collective', 0.008645782247185707)],)","(3,)","([],)","(24,)","(4,)"
385,"(385,)","([('10be', 0.02642083913087845), ('standard', 0.0248675849288702), ('sample', 0.017101319506764412), ('measurement', 0.01554806623607874), ('2010', 0.010888305492699146), ('facility', 0.010888305492699146), ('uncertainty', 0.009335052222013474), ('mass', 0.009335052222013474), ('laboratory', 0.009335052222013474), ('accelerator', 0.009335052222013474)],)","(5,)","([],)","(24,)","(4,)"
386,"(386,)","([('life', 0.03314316272735596), ('technology', 0.03314316272735596), ('lca', 0.03210776299238205), ('cycle', 0.02796616405248642), ('assessment', 0.02796616405248642), ('impact', 0.026930762454867363), ('author', 0.012435158714652061), ('nanomaterials', 0.012435158714652061), ('consequential', 0.01139975804835558), ('smartphones', 0.010364357382059097)],)","(12,)","([],)","(24,)","(4,)"
387,"(387,)","([('heretofore', 0.002912257332354784), ('reproduction', 0.002912257332354784), ('water', 2.8834230761276558e-05), ('specie', 2.8834230761276558e-05), ('climate', 2.8834230761276558e-05), ('using', 2.8834230761276558e-05), ('soil', 2.8834230761276558e-05), ('rate', 2.8834230761276558e-05), ('system', 2.8834230761276558e-05), ('surface', 2.8834230761276558e-05)],)","(2,)","([],)","(110,)","(4,)"
388,"(388,)","([('ice', 0.01476380042731762), ('ridge', 0.012657695449888706), ('oligocene', 0.010551589541137218), ('unconformity', 0.010551589541137218), ('fiji', 0.006339377723634243), ('caledonia', 0.006339377723634243), ('shelf', 0.006339377723634243), ('eocene', 0.006339377723634243), ('dsdp', 0.006339377723634243), ('stratum', 0.006339377723634243)],)","(3,)","([],)","(233,)","(4,)"
389,"(389,)","([('salinity', 0.03218024969100952), ('18osw', 0.019314581528306007), ('18o', 0.019314581528306007), ('relationship', 0.01609816588461399), ('temperature', 0.014489957131445408), ('seawater', 0.0128817493095994), ('icesm1', 0.011273540556430817), ('ocean', 0.011273540556430817), ('sensitivity', 0.011273540556430817), ('century', 0.009665331803262234)],)","(5,)","([],)","(24,)","(4,)"
390,"(390,)","([('rate', 0.04010297358036041), ('erosion', 0.03377259150147438), ('sediment', 0.0316624641418457), ('basin', 0.023221954703330994), ('river', 0.022166891023516655), ('10be', 0.02005676180124283), ('10bem', 0.014781443402171135), ('inundation', 0.013726379722356796), ('landscape', 0.01056118868291378), ('10bei', 0.01056118868291378)],)","(7,)","([],)","(24,)","(4,)"
