,Document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
2031,2031,0.09307906798692926,0.10081839814665824,0.164236139365137,0.13835047431944017,0.14263516322025319,0.0664787031535679,0.056796516733715614,0.23760553707429863
2032,2032,0.05390993274833331,0.044793309719561955,0.0447662191108554,0.048904384691926234,0.5662571695804874,0.14222153576072438,0.053242744406884895,0.04590470398122636
2033,2033,0.07820127345030853,0.28650570674413545,0.09932882320467493,0.12982254156437423,0.13674005011379817,0.13128370613474322,0.0696602179865806,0.06845768080138487
2034,2034,0.09990620507621498,0.1592448252367555,0.08917283914526557,0.12477806378115963,0.2583724938519422,0.15437455505194775,0.04290086004379418,0.07125015781292011
2035,2035,0.09658115642132262,0.045980749387440456,0.06505544734733246,0.247528666809383,0.2155156969098382,0.14072933069940233,0.05822565338867737,0.13038329903660348
2036,2036,0.05145335099456054,0.045400834248108785,0.5138288579673858,0.1075007256846745,0.05465652130786321,0.053451090082236086,0.13256078366016003,0.04114783605501118
2037,2037,0.03526069211226738,0.08824185823072034,0.05392433751045603,0.053977973500491126,0.550640207545348,0.1156398965669644,0.04831927136258592,0.05399576317116656
2038,2038,0.06187848227234171,0.37090949808744944,0.06710518256304471,0.048480738545308905,0.14638884424194418,0.17055503943482636,0.06452802471584775,0.07015419013923682
2039,2039,0.09066939720035286,0.08056480852297496,0.39609422091567065,0.11336658150521971,0.06504701038634222,0.08057788970375589,0.08055941306297192,0.09312067870271196
2040,2040,0.08206404627766835,0.3968957049794825,0.07111229133821365,0.07710437902505965,0.09129823144182285,0.08720504083706299,0.06601673000391539,0.1283035760967748
2041,2041,0.05965995218584847,0.07587128383839159,0.11099237060253883,0.07800216381942997,0.045677590745115265,0.09209604935668718,0.0717516985535156,0.46594889089847313
2042,2042,0.05654457009679587,0.04998894263904626,0.12378693723816947,0.050676645692484076,0.04237974828997273,0.05498968104807892,0.579677527481374,0.04195594751407858
2043,2043,0.044618530040086486,0.05091378602863422,0.06355681571368343,0.07983668547277704,0.4905449815397242,0.07746739851416412,0.05353310968380413,0.1395286930071264
2044,2044,0.05552005526470227,0.0397455463313216,0.07049342651276316,0.06521184990519638,0.03127447771349909,0.040411818247711645,0.6523835913847381,0.04495923464006765
2045,2045,0.09077503925608203,0.05169854701362729,0.04999761371821883,0.054312423581694115,0.11016595605215851,0.4933308611787705,0.08081267318444531,0.06890688601500347
2046,2046,0.0595426772972206,0.45813334168410647,0.04806894466559926,0.1253390642481814,0.14446491001284284,0.05100180723113052,0.0362241339587065,0.07722512090221247
2047,2047,0.08000553949389477,0.4933718851313194,0.05313154201891223,0.05845913309906517,0.09144565826722968,0.11301400047591922,0.060893507529723494,0.04967873398393605
2048,2048,0.040814566967804417,0.533915835228272,0.049150403102484246,0.03069352141797334,0.17578732547539833,0.08959119207101483,0.03164230197167909,0.048404853765373616
2049,2049,0.060243752169400415,0.4005070504701609,0.08172679765927643,0.09371568548597438,0.11126311885094213,0.1274948431799732,0.05758989850454181,0.06745885367973069
2050,2050,0.08543873235076145,0.06521740056434858,0.4213109212970204,0.09509047581536159,0.09268222780208982,0.09670569746427105,0.06696827677428903,0.07658626793185781
2051,2051,0.11603452820573627,0.09498450420278819,0.11235348380507316,0.5156877334119312,0.05268367373795216,0.03654604573600472,0.027823326847878662,0.04388670405263569
2052,2052,0.043931594398030197,0.04918519139304453,0.1402599715750533,0.1972967405207918,0.09185985096978708,0.07580224046430609,0.04935128163541857,0.3523131290435683
2053,2053,0.11390645816755761,0.1274156572343767,0.0970925592001253,0.2093435999894284,0.1106702130784765,0.1110488920432739,0.13591201476550335,0.09461060552125826
2054,2054,0.17910504485115433,0.06485919482577918,0.08198988321724772,0.4314514456374517,0.06946029665400219,0.04392294184220869,0.06341862491090167,0.0657925680612545
2055,2055,0.24095445349748962,0.28134760245246887,0.08709931742774205,0.06664463761682468,0.06709323443276942,0.05864559826068275,0.10270662767420051,0.095508528637822
2056,2056,0.06119407161639786,0.05900284391251217,0.0476814799215576,0.05479049931344328,0.05427030206744077,0.08933644115037807,0.04645924890071399,0.5872651131175562
2057,2057,0.09878718591226172,0.06133854077401234,0.15740984308240943,0.06948464827404928,0.07981612287508673,0.08563873148379875,0.34929753069511876,0.09822739690326306
2058,2058,0.05931981904777949,0.04561862841117308,0.06938276375100559,0.050950478960598095,0.048841892524900184,0.058347322121289895,0.6127455621386869,0.05479353304456675
2059,2059,0.08218851969818648,0.06435229795871866,0.3679039735413309,0.08667205184410588,0.07014288826640705,0.0992592371075136,0.12271259310179991,0.10676843848193752
2060,2060,0.08218820523907859,0.06435170994269866,0.36790168647418725,0.08667298778853753,0.07014131710655634,0.09926289724468512,0.12271232664124836,0.10676886956300817
2061,2061,0.05175589765821197,0.04361756703276767,0.08351471987087108,0.05550850111334048,0.05422972490475255,0.05415492813144433,0.589717500500704,0.06750116078790785
2062,2062,0.041474643617360474,0.04006739933876009,0.06359240977927524,0.07121245241732431,0.050193948191086364,0.05280885827985438,0.6217589772960713,0.05889131108026791
2063,2063,0.08150717862039676,0.04741889496330269,0.06906860659383755,0.3446073889559425,0.2875768150129497,0.047678834635098574,0.07505642156317656,0.04708585965529575
2064,2064,0.10213354712085558,0.06132417344259658,0.21408688485269442,0.06535513617354803,0.08531412749569747,0.10969508571141587,0.07450908275572307,0.287581962447469
2065,2065,0.05973143424428383,0.04352551659950903,0.058444086755770494,0.06487967210051411,0.04794771165781766,0.06233073415858455,0.5781740008969293,0.0849668435865911
2066,2066,0.06015943174185258,0.044303490753765246,0.06246250245527938,0.1361942420345198,0.20219935631762653,0.1777900910189341,0.051872447740972175,0.26501843793705027
2067,2067,0.08007528915460194,0.06746095405933333,0.07358370116704856,0.5521033446345579,0.05440817806448632,0.05075149151707511,0.056151967661290506,0.06546507374160639
2068,2068,0.13172212708363346,0.14656803893912013,0.07278538174025023,0.042015899539962105,0.032968674308064105,0.06053173296787227,0.04065517095599808,0.4727529744650997
2069,2069,0.05531433100200635,0.04732200913794719,0.07393474121383181,0.08726326958716377,0.07838208686510695,0.05302597105179314,0.4759004417689202,0.1288571493732306
2070,2070,0.08805474579212079,0.3388619133966762,0.08984220519335077,0.08365223479490816,0.08846259633894357,0.1458132437357715,0.07660623286965748,0.08870682787857172
2071,2071,0.08057335548228536,0.07333482353574182,0.0690089645705124,0.3742570603530445,0.1529672073768843,0.08888228135962302,0.09253214672111945,0.0684441606007892
2072,2072,0.5198535511399263,0.048895300564088875,0.047579792832186454,0.1515038837602829,0.056317102478583195,0.04827342552523835,0.04089625829305801,0.08668068540663616
2073,2073,0.1812358800811121,0.038381159123367,0.22748983179505827,0.29358997591010594,0.06028959073503122,0.05936299581563,0.04331220152459011,0.09633836501510538
2074,2074,0.4408475481925048,0.15234632367597375,0.07855962134220704,0.0914663678914539,0.05816738933823897,0.06910822130760925,0.05965313172719512,0.04985139652481686
2075,2075,0.27226317699548896,0.18466162525149224,0.06808491728840703,0.19608404060908632,0.08778655347856544,0.06736092301992493,0.06762087253461438,0.05613789082242072
2076,2076,0.3462996480699325,0.06722761313360515,0.05738728330299746,0.3057258713866302,0.0632742219741907,0.06121465763156231,0.045259116347475065,0.05361158815360641
2077,2077,0.2685131812982243,0.1253490673808073,0.10443689700944928,0.10716194642737802,0.09782082585843817,0.09062191968080813,0.11207484291641398,0.09402131942848094
2078,2078,0.6188600811076878,0.10185845604025075,0.035499862560183594,0.04136645618488073,0.043290822150693874,0.07403035819593518,0.037278088113541025,0.04781587564682711
2079,2079,0.09987703309207363,0.04394737273060475,0.07430915148678566,0.0551744651980311,0.3152326742728918,0.1327482435730832,0.2356656322083943,0.043045427438135705
2080,2080,0.04371104209383675,0.04258417031758951,0.0421641789200139,0.03858741771987752,0.5602927012899299,0.1632385867210445,0.05502351350017141,0.05439838943753629
2081,2081,0.0551921462183263,0.17749078052331332,0.04928146079232278,0.045985292645665886,0.03507006822843372,0.5162032607018623,0.07428306314124129,0.04649392774883442
2082,2082,0.056096771991183084,0.4351988478721089,0.0863594846021271,0.082938731054771,0.06179688016865993,0.10028834140415484,0.07085983451336038,0.10646110839363478
2083,2083,0.15455277358185468,0.11956030340879698,0.0780925556329156,0.09008361287771381,0.07400429489648087,0.10921250264695236,0.10190742712068017,0.2725865298346054
2084,2084,0.2187799449870424,0.339189570210315,0.06096552897441137,0.04756739994226689,0.06440478466361592,0.09413934832303186,0.09343388357889133,0.08151953932042497
2085,2085,0.03885895400736324,0.13905139985638604,0.06669534794335509,0.06422932289117748,0.42517410094509495,0.15861388112432087,0.0411114916434763,0.06626550158882613
2086,2086,0.10183171292348939,0.08744798299334426,0.0729645515123694,0.06776806597743633,0.09833026022145158,0.08694112850981839,0.05932820163372999,0.4253880962283605
2087,2087,0.045340503708943346,0.040633144099515364,0.05982094446450516,0.0450938991951083,0.03924993575435608,0.5760013299316372,0.09754979475554272,0.09631044809039196
2088,2088,0.17494286095121006,0.07021084843339694,0.27851878338532277,0.11559893682219427,0.09825545971421694,0.08667468962479648,0.08489619582152463,0.09090222524733797
2089,2089,0.12829427134210725,0.09462667776407203,0.19699026321623847,0.2899661890165096,0.05115675337945257,0.09761286000093412,0.05804664292349001,0.08330634235719589
2090,2090,0.24858894052929875,0.09168083111829513,0.0751998345290564,0.2419953045526439,0.08809636130341757,0.07715852500398471,0.08194940847537702,0.09533079448792645
2091,2091,0.04107790329324479,0.04252458744400321,0.25795982575217047,0.33026804693689094,0.07826971693470941,0.045041502964564724,0.13774188594033662,0.06711653073407993
2092,2092,0.11058204687762473,0.05258505900252175,0.42273013443065116,0.07932137523922013,0.13909662610650192,0.059759847171187014,0.08258155689378403,0.05334335427850927
2093,2093,0.08213120496851004,0.03357166275158108,0.34240786518088,0.24885713320816827,0.041160943117281384,0.08464820509729352,0.0388470225405165,0.12837596313576924
2094,2094,0.042657129471910436,0.051824171714813454,0.09180012942594586,0.4068616792506303,0.21236682704847984,0.06112567056533968,0.07211705229220244,0.06124734023067796
2095,2095,0.08026453602037886,0.04912159164982826,0.12062344164035711,0.43481213161619375,0.16347689764907905,0.06075692216838011,0.048646916329799623,0.04229756292598321
2096,2096,0.585481460394135,0.09751358085164946,0.05032738664232113,0.11101842861916117,0.03459464609332457,0.0455910450622212,0.033793787642194685,0.04167966469499271
2097,2097,0.2571504427973848,0.09128764473474346,0.05867777605730515,0.3785493916713029,0.04784822544529748,0.04274144581755586,0.07696494251135498,0.04678013096505548
2098,2098,0.3157113215227859,0.0844103457135933,0.05312316949718482,0.33161318554469615,0.05200874136280828,0.044663884538744016,0.06993491401261656,0.04853443780757075
2099,2099,0.4060658711963287,0.13435467429621678,0.06718848634344447,0.12088750760725574,0.08022832369042705,0.05536479246823929,0.07067929070378684,0.06523105369430125
2100,2100,0.06208149382172853,0.040354682473087385,0.07907771075977112,0.5126216237778767,0.11552638941366249,0.05371177898233582,0.053177370529431646,0.08344895024210641
2101,2101,0.3495677351101877,0.060210973882698915,0.07869762610156333,0.23826277666259368,0.07853389956542975,0.07468366512569766,0.05644035741001023,0.0636029661418188
2102,2102,0.3495677828422305,0.060210959136760084,0.0786969729927787,0.2382633840131821,0.07853406347732306,0.07468354092026236,0.05644036439447737,0.0636029322229859
2103,2103,0.07123602310423155,0.21091311787536604,0.29694144645664433,0.0674417907573239,0.06738164823848249,0.1269440703945682,0.06126997646328701,0.0978719267100965
2104,2104,0.06441391032783879,0.06471291605550197,0.48142535414889204,0.13273293936592528,0.07643344227108137,0.05411573854383698,0.03839608585385766,0.08776961343306591
2105,2105,0.08190376582161123,0.05589926572703177,0.3577511470764555,0.23201558589212593,0.10495590414700012,0.07152984703045091,0.04956177002917993,0.04638271427614462
2106,2106,0.054936829631029103,0.052496028018724335,0.21003585640582675,0.06101121854832505,0.08367036990047208,0.040999226530763155,0.4458626860040909,0.05098778496076858
2107,2107,0.05627815028925546,0.10024196587615034,0.2777099143157152,0.09935834683772736,0.07875609365768797,0.13830572248303694,0.14438007764330305,0.10496972889712362
2108,2108,0.06536954471189853,0.07421884939844302,0.06407889549663992,0.1916987331103482,0.3930488178500994,0.14301434755145054,0.0351061268650966,0.03346468501602375
2109,2109,0.05083806940124288,0.08711968243395593,0.3028520376319656,0.06468761695341807,0.31669050319920233,0.07858782709610813,0.03999455833669694,0.059229704947409985
2110,2110,0.030931187116177022,0.03571574557126025,0.09604011113849388,0.04412690954673853,0.029766374921174652,0.032759393194534504,0.6602164576263322,0.07044382088528893
2111,2111,0.08964473951053654,0.06272563541703671,0.26857146227943574,0.06696539033242188,0.06842993866757707,0.06492792786535972,0.2726110972671601,0.10612380866047222
2112,2112,0.11535033462137094,0.12137960103567531,0.36904023974302064,0.06896189544272462,0.04457011115682005,0.053206797946498546,0.1630141447839783,0.06447687526991148
2113,2113,0.11722413702824533,0.05470126518455357,0.07865838113527371,0.10229314184963272,0.31432115564055657,0.15806879567889076,0.09601113073573418,0.07872199274711329
2114,2114,0.04608444824309683,0.0759309832076233,0.05508455404115179,0.04390329086075353,0.08731007440945958,0.06645637673254426,0.07372663688827436,0.5515036356170964
2115,2115,0.08235819313814052,0.10852904772015762,0.09625950638587198,0.06001556860948115,0.07232884463256431,0.06679645703608923,0.059872388072225745,0.4538399944054695
2116,2116,0.05789240341666476,0.1368216309057112,0.28694982085743725,0.12865677957301633,0.08324216172949671,0.21025270938469548,0.050013263806713656,0.04617123032626461
2117,2117,0.054756070775950204,0.05076505735825026,0.05845204549499897,0.06536074372564493,0.05852368344518981,0.06911424087380794,0.5452231160622389,0.09780504226391913
2118,2118,0.10533042341385654,0.07744798456631764,0.3398827105436736,0.11982235019453619,0.07098922892390376,0.07330059697452734,0.09785406191510072,0.11537264346808422
2119,2119,0.4634089984603186,0.05989680980836121,0.10953539050302148,0.10465140330245583,0.08226314136837616,0.051991230582960936,0.056169474264274134,0.07208355171023163
2120,2120,0.08949161621647286,0.07183641066849097,0.07166328785076866,0.1426254488307669,0.11487387110277371,0.38859815775378825,0.05443727312215538,0.06647393445478324
2121,2121,0.15068254271166212,0.07241905081002598,0.05425626394547376,0.19931824263429723,0.3325471879255147,0.07100216438553804,0.050039747283495806,0.06973480030399244
2122,2122,0.43711921570878237,0.09424289565814713,0.03374813848414289,0.047681938830095014,0.20485177612254243,0.11461497624559414,0.029985178784403214,0.037755880166292825
2123,2123,0.11753385311316568,0.055247363323817474,0.05335790659827499,0.11724486169603741,0.19493842027074304,0.07755337559528429,0.2632884050690339,0.1208358143336432
2124,2124,0.08495835790268787,0.28554209109572914,0.06330824803623894,0.06836062012622601,0.051662933746269575,0.31881719445383083,0.06595543582923799,0.06139511880977971
2125,2125,0.06858837436751593,0.08856701910592295,0.08480237032729265,0.05850852302166332,0.17551326813051696,0.4233982190264793,0.05787675774988165,0.0427454682707272
2126,2126,0.06251434998674098,0.04512790577129733,0.18222365627723086,0.050373744746489035,0.06313454523413817,0.055129311116807495,0.0806851882576495,0.46081129860964665
2127,2127,0.4229742401394275,0.09517938276180897,0.05333383761460419,0.20248174786556666,0.06512973856827127,0.06171569517700657,0.05846965789283877,0.040715699980475854
2128,2128,0.27893908021462016,0.07093242240285838,0.10905305963420346,0.270024793089017,0.07970093500376328,0.05316447416590767,0.06091151270828897,0.07727372278134098
2129,2129,0.059550553764554204,0.07174488626909259,0.06248558720933255,0.09857754220954627,0.06389815265233627,0.09315149958501528,0.07551810321034759,0.4750736750997752
2130,2130,0.06363371347065784,0.45589421103368316,0.05137137410556785,0.08229403839909996,0.11856699742899054,0.11233833452924924,0.056389063481636914,0.05951226755111449
2131,2131,0.10020672397282647,0.07750323294429386,0.081293791052331,0.32751571712759164,0.16957906099340916,0.0804101155797746,0.09331585753431884,0.07017550079545433
2132,2132,0.04453887360376658,0.05264574831682976,0.04972341401947292,0.06446557805795815,0.07226316545799692,0.07481417478931136,0.04542847709837346,0.596120568656291
2133,2133,0.08317558262902126,0.09171105051977449,0.08985848826956322,0.0789875347940931,0.08218915491330386,0.07277473681884869,0.09251323940029646,0.408790212655099
2134,2134,0.20256201639298213,0.07414496877660508,0.08123870975914071,0.07194416796469316,0.06525880607554313,0.38002146912826795,0.05427495922638427,0.07055490267638351
2135,2135,0.1321185750359541,0.06691826638331701,0.05774564833704429,0.43861600735611445,0.14950188180611151,0.06285888460884086,0.04494797446124264,0.0472927620113753
2136,2136,0.24040347782780402,0.18280027312635136,0.07746424432788176,0.050096716311538,0.07922451327311537,0.24891315945094267,0.05802942139789285,0.06306819428447401
2137,2137,0.11954898504844713,0.06214210305489987,0.0774604423259921,0.3412280276289391,0.27019509231853595,0.045895179269658214,0.039554019753004474,0.043976150600523095
2138,2138,0.2770243499726052,0.21360148895095227,0.06918545627426648,0.1632037592685427,0.06869554654324876,0.061340418425055235,0.08118436459138607,0.06576461597394336
2139,2139,0.27702398508188036,0.21360222099136184,0.06918595395431401,0.16320440043313975,0.06869569396818892,0.06134002380918802,0.08118285425734005,0.06576486750458703
2140,2140,0.07245944528692094,0.06771352107593011,0.046445235808068155,0.292948526145593,0.3439112899977269,0.07663688279999045,0.05128893288686969,0.04859616599890067
2141,2141,0.06750225351833682,0.4078507902684405,0.08249431465594083,0.08351557826686747,0.08031459777598769,0.08617545685178013,0.10093190742309148,0.09121510123955515
2142,2142,0.05827588481283015,0.04592070444331314,0.39844837515096976,0.20403004827450608,0.10609866952357166,0.06568426345661967,0.07746896266269601,0.04407309167549354
2143,2143,0.35615553418205764,0.24197335026356562,0.05085568098368131,0.06900676282148592,0.0791391348086074,0.05418028586851329,0.08260333568837619,0.06608591538371258
2144,2144,0.07575426792439034,0.08153678826296518,0.44206932826697964,0.07311068776834619,0.09285205147805027,0.05494568248152409,0.06992540289365336,0.10980579092409083
2145,2145,0.1648226808741498,0.08683325249872123,0.1590321423569762,0.13208941381084235,0.04893105222892824,0.07674973392192638,0.11030931059472884,0.2212324137137269
2146,2146,0.10230686392836963,0.23475841902912456,0.05869509922347819,0.05121656952378079,0.09839282636651944,0.3356908342977939,0.05727023946850231,0.061669148162431145
2147,2147,0.054390775380573464,0.0513138742625111,0.07705364120368907,0.05841549478392022,0.06050406709617124,0.05644428742378557,0.5844578131557796,0.057420046693569815
2148,2148,0.2080455559220439,0.07170006468228368,0.11707936859739236,0.10115668773818201,0.05408455751944742,0.06125323424200135,0.32187993949965543,0.06480059179899358
2149,2149,0.07064823818994663,0.0534688903428991,0.07238362226660554,0.10009076036423063,0.07003388260164765,0.050680369807531815,0.5134705525351626,0.069223683891976
2150,2150,0.04334828901619146,0.051312811208745694,0.10653525265181787,0.513241876714014,0.06550981841955675,0.06420248972551645,0.06367477741913188,0.09217468484502576
2151,2151,0.056533684352373846,0.07818166282822678,0.4294862354694136,0.1271331371902838,0.05945281377883553,0.08281789723790786,0.10285755211703748,0.06353701702592093
2152,2152,0.08430949849579661,0.061782588808109315,0.12501438855693314,0.4910213011517998,0.057951139871529694,0.06429186354691482,0.051021661517401125,0.06460755805151562
2153,2153,0.05759100590808258,0.2917431746826182,0.053151671968530524,0.05028884867789777,0.04452257704963731,0.4017298700711878,0.047000551136778444,0.0539723005052674
2154,2154,0.4113379181272855,0.16965953600588887,0.07319757851805783,0.06499352947444534,0.07429055718533929,0.0767747690586061,0.06162492881093909,0.06812118281943798
2155,2155,0.41133132193029853,0.1696619470118723,0.07319663402569215,0.0649932707396064,0.07428967072237785,0.07677947539074834,0.0616254125874097,0.06812226759199473
2156,2156,0.41926838569437047,0.16494025965053088,0.07161728363295976,0.06376302675180627,0.07460153113435149,0.07521235860591848,0.06086826839209555,0.06972888613796704
2157,2157,0.46690557374956015,0.19092406970968412,0.055928062100367895,0.04973962445210514,0.05320164664875599,0.06770536805650196,0.06260204853209826,0.05299360675092634
2158,2158,0.11456143253746262,0.058179429212533454,0.057805062377984516,0.351059888417176,0.07235200858883348,0.053930378907148906,0.1377659043356898,0.1543458956231713
2159,2159,0.09284558273394422,0.09405864260880298,0.13758690643905655,0.3225681120282338,0.15417485087702226,0.05490628981607415,0.06184069029950489,0.08201892519736109
2160,2160,0.5169257906825413,0.06516418798043566,0.05279162542610927,0.11082348591275079,0.07822355095777435,0.05263961141224195,0.06250073212209178,0.06093101550605501
2161,2161,0.4274322646106319,0.09021974326969276,0.07173375645085943,0.12915538263338272,0.06924917297012699,0.06510108963096668,0.08226006401757109,0.06484852641676866
2162,2162,0.30083058140880503,0.09451246411459577,0.05500081694268841,0.2652266762380296,0.10432625308084004,0.07193272923707116,0.06562075056626952,0.04254972841170044
2163,2163,0.6198906984885979,0.06734485672076845,0.045466425065087634,0.08216775073136277,0.05816024674969116,0.044157533704067824,0.039016565239543916,0.04379592330088006
2164,2164,0.5278516294112012,0.06806365222520197,0.056694679060435016,0.09021716651892829,0.060487285958742615,0.0501716862918974,0.05533452093409887,0.09117937959949457
2165,2165,0.4933045164249764,0.06205562398428531,0.08210997825167139,0.11066258100385609,0.057858309209598884,0.07563496613561743,0.06233599271874107,0.05603803227125349
2166,2166,0.40926933577270924,0.05993309972118912,0.08697162446449697,0.1576009894558091,0.09376645533792771,0.055852142298085376,0.077131959705884,0.05947439324389849
2167,2167,0.3678849892206794,0.055654748943738695,0.08344056239100126,0.14093739033368063,0.09162044876849613,0.06772263645490943,0.08184585720609541,0.11089336668139899
2168,2168,0.38718026497119973,0.06992584527285335,0.06647227503632584,0.18857857323756266,0.07627391894893773,0.07735192240440314,0.058125839800627695,0.07609136032808993
2169,2169,0.5054579654688899,0.07071461947044351,0.06580635456623136,0.09062203141320224,0.06487745574214017,0.08089844014745734,0.059244718030687864,0.062378415160947547
2170,2170,0.6199053891529664,0.06302530763860466,0.042571436897602614,0.0777953487408751,0.046342097118744506,0.05063234570245942,0.03633808338867809,0.06338999136006933
2171,2171,0.5663737349126139,0.056513594654856385,0.05547616972855577,0.09239325176193118,0.07152714951092767,0.044180144792611516,0.05249919932217894,0.06103675531632455
2172,2172,0.19237271930358527,0.10439639561039096,0.039219058717398024,0.3899584974643989,0.15448266043967976,0.04028720875356545,0.04572930543706177,0.03355415427391967
2173,2173,0.07200755967412276,0.2316664740485078,0.05799581996090613,0.23701687760692583,0.20535450671269787,0.06735720908257523,0.061983942054455884,0.06661761085980869
2174,2174,0.2620700568691927,0.05943917336185621,0.07023129398670233,0.1965310646020881,0.23746220262553278,0.08793284319297433,0.04147727366100865,0.04485609170064478
2175,2175,0.07856418909846777,0.26010006141180647,0.09869914918042856,0.15935242550615797,0.1949649013237767,0.1034207399624117,0.05200521303225759,0.05289332048469335
2176,2176,0.08347365155146272,0.041813688923830035,0.05744464546240531,0.5542701145503773,0.09302500843712318,0.0541661207571256,0.0530185901110816,0.0627881802065941
2177,2177,0.09347414491473155,0.46288555183688523,0.058425359970202935,0.06058372563511069,0.05583788827988496,0.10759584782123265,0.061816791160722764,0.09938069038122921
2178,2178,0.07487553025739495,0.3308929497764625,0.05491116242953807,0.05672136435744392,0.07885437602751966,0.3062917415435632,0.04608732495028026,0.05136555065779746
2179,2179,0.07842920053681839,0.05647774578033539,0.07108626196324519,0.12353310750317972,0.3960948825027178,0.09666750578485571,0.06819013731412907,0.10952115861471885
2180,2180,0.2803311764988534,0.10078454510650733,0.1780538418344146,0.08295092213093144,0.12422677613579891,0.06453748980135537,0.07620986441339613,0.0929053840787429
2181,2181,0.1089145095367248,0.14179250985748207,0.0531400695011797,0.07684524469523422,0.34167566138208977,0.10753417748138445,0.04947261844155915,0.1206252091043458
2182,2182,0.043198178609767594,0.07187006171699369,0.040190968421588286,0.04755331023015525,0.6301516724476495,0.0633459599374998,0.043117390485045086,0.06057245815130089
2183,2183,0.5850112063071375,0.06637458004276318,0.0659511371038418,0.05618093005333643,0.06846423751110797,0.05283648992564229,0.052337967528366176,0.05284345152780455
2184,2184,0.04339447998768358,0.03629423964956864,0.08532227636906811,0.0590790885223799,0.619168089077804,0.03368640730551519,0.03858457601023947,0.08447084307774111
2185,2185,0.5311141025653913,0.09342139949427093,0.04583598300189109,0.14162494020250826,0.07251465923308106,0.040044297301260585,0.040015602478980984,0.03542901572261588
2186,2186,0.07331858031034934,0.045618872392256926,0.07422072140884609,0.26991179845715735,0.3439192082733781,0.06492931161244722,0.055941009170781306,0.07214049837478348
2187,2187,0.09521618309458516,0.06589731627256204,0.04584035195341387,0.08962640906218598,0.21961980785407564,0.059868023694202584,0.05880246390736746,0.36512944416160736
2188,2188,0.0481308242412506,0.06162114821562981,0.03195590780001322,0.03666055884021686,0.5630708315357781,0.14474549856432145,0.04106475641812396,0.07275047438466598
2189,2189,0.04710416593907405,0.0799068783110834,0.036504446373081305,0.06569967893593971,0.3794204656983643,0.04282932739308398,0.03499380839266507,0.31354122895670833
2190,2190,0.0863376498790082,0.305392107188974,0.06168181837816723,0.08908803704227332,0.27976086405120054,0.06289140410156256,0.05052694832069923,0.06432117103811492
2191,2191,0.16869166517610595,0.14832467625018284,0.051573583627183985,0.06837643580760921,0.18852172080081556,0.25583617117209295,0.05012034668030624,0.06855540048570331
2192,2192,0.07775926405228138,0.05593237491556532,0.091609726948454,0.21414384773096648,0.2950646538067424,0.06744487666911482,0.09348145609041934,0.10456379978645619
2193,2193,0.11215915220823927,0.07055112024093697,0.05482275133751739,0.23943490578685456,0.3162769072605969,0.07471432049507698,0.075520779371268,0.05652006329950975
2194,2194,0.11693850640282455,0.0686714035925049,0.05748603315395511,0.24028437546711637,0.3083785721063233,0.0723862758533933,0.07894333334093964,0.056911500082942906
2195,2195,0.0988824013314213,0.12564388468191304,0.08008308550445563,0.33575980387835946,0.14530318801116107,0.06988967119689321,0.046932367521979684,0.0975055978738166
2196,2196,0.053979725936277284,0.07282224211201714,0.060335025302129475,0.13478855395485922,0.4697675405105531,0.05154763439066722,0.06466090864419174,0.0920983691493047
2197,2197,0.12047040086792322,0.07348686611488843,0.039769557529648086,0.15145324861102566,0.3699078374489822,0.11972989383652059,0.056788874856994576,0.06839332073401747
2198,2198,0.06602441929291654,0.04684155357886037,0.0319836026375995,0.0904296313938954,0.6071739416966606,0.08418899588446298,0.02952520363889117,0.04383265187671341
2199,2199,0.0803789836394253,0.12920320922925577,0.08469775496464886,0.05360185948208984,0.056450699779490576,0.09706332390369421,0.053987056731263396,0.44461711227013206
2200,2200,0.2232763134752966,0.060468831323499686,0.10129535094552038,0.4295827131725785,0.05558810882871618,0.028274192158231404,0.03930925426851189,0.062205235827645304
2201,2201,0.22327722975802847,0.06046886385205437,0.10129531147912914,0.4295838462135254,0.05558827493145194,0.028274155534214678,0.03930983569620723,0.06220248253538886
2202,2202,0.04606013772839728,0.0469889277920336,0.04488888172906242,0.08596473837630045,0.42052916479103225,0.0655596320610521,0.040165565792822246,0.24984295172929966
2203,2203,0.15646345890952448,0.03672035038814824,0.03513544777244357,0.22512457162297464,0.4307603838414149,0.03809948871313871,0.03524225651232514,0.04245404224003031
2204,2204,0.048215436773514,0.08204806484874817,0.05391976918473411,0.14365790888576055,0.07821128864255723,0.45940038910152287,0.045069178741346805,0.0894779638218163
2205,2205,0.055372833895005504,0.05024038049253072,0.06569980156697158,0.040510057671568865,0.08302361196392467,0.07842349605830158,0.035038953630001035,0.5916908647216961
2206,2206,0.05994243673088451,0.21052556483781393,0.043484224370605444,0.07096870380359363,0.064826317063542,0.05474946382589456,0.05080429080209279,0.44469899856557316
2207,2207,0.08944571558884105,0.4330033200207646,0.08841325758049516,0.06890175747171064,0.05460443844234805,0.11521743167246963,0.05794084976785375,0.09247322945551718
2208,2208,0.3801263456835623,0.060654158728339916,0.038764692899169055,0.13824953026191997,0.19362647183619788,0.08324975086967734,0.04312551737017006,0.06220353235096347
2209,2209,0.11018163264412223,0.05543194754771336,0.10516491518214091,0.07321155689822896,0.06735607406414107,0.06548555328991626,0.44703950237542306,0.0761288179983141
