,Document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42
883,883,0.023532262530358776,0.08083565396567048,0.0,0.02177085417179724,0.0,0.0,0.0,0.014653798641255796,0.3957276201240428,0.01294117894444117,0.019202976374449107,0.0,0.0,0.0,0.06016255978051143,0.0,0.010091464829829842,0.0,0.01268940964328337,0.014616897043085409,0.013769329596859,0.010973508326250827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01014009426467266,0.028089202864196867,0.01033526126126028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06605695428159232,0.0
884,884,0.017696563585233614,0.0696340074618402,0.010205242359362519,0.0,0.0,0.12464571905477,0.12533638537590475,0.016217094459305456,0.010692899955142426,0.012535110333013284,0.020028108201653107,0.010835518041615545,0.019660904743156987,0.015218298504155715,0.014975413574630605,0.09434466643789104,0.013075750595801341,0.0,0.03904083095939521,0.0,0.0,0.0,0.01132908635235247,0.0,0.0,0.025170932731057447,0.010328344613301326,0.0,0.016689699324974324,0.010624944018477989,0.04279607668990006,0.012231225627796544,0.015178576123317779,0.06172161114957805,0.0,0.0,0.0,0.0,0.015244513799372346,0.010138295399699161,0.0,0.015386432554917763,0.0
885,885,0.031624449295496834,0.19333006072476677,0.021359255665670252,0.0,0.0,0.0,0.012651903753505077,0.0,0.0,0.010278195271173294,0.040210244941788216,0.014260395340095693,0.01414783137822537,0.013685797142713082,0.01225329832699684,0.011479024483079069,0.0134093497542979,0.0,0.027930382930772126,0.0,0.0,0.0,0.010691627421456735,0.023163178787345043,0.010785072713700265,0.07579790347341595,0.0,0.0,0.0,0.0,0.011731644868491606,0.031242562297057557,0.012253448585920715,0.011442642459744858,0.0,0.0172469510499824,0.027765749478138344,0.031148417542166768,0.0,0.010007795997231407,0.14468505306110788,0.015612126918189133,0.02094395818219257
886,886,0.0,0.06489735269938149,0.0,0.0,0.012948557390492542,0.010158295910041285,0.0,0.0808223852110339,0.0,0.02765527837436554,0.0,0.036029163737866646,0.0,0.0,0.012478774781303712,0.0,0.03581041299667805,0.0,0.1562079991268808,0.0,0.0,0.0,0.023609780440137073,0.0,0.0,0.15340202817124315,0.0,0.0,0.0,0.0,0.0,0.0,0.01808533352182222,0.011037650754333779,0.0,0.038710963974544835,0.0,0.01695811913996856,0.013153064615270013,0.039891611861203734,0.06872946510775474,0.01978608143428774,0.012415765597307444
887,887,0.022828093709887615,0.014198839134907833,0.023215586045780737,0.015260182308394387,0.014944820836815208,0.014164944225932782,0.015466641642123075,0.01384274640093559,0.013861218737474148,0.015262543451424177,0.014705808891956879,0.015856610286791622,0.07622548312037865,0.018314526265056152,0.014852223811667864,0.01412737325790896,0.014219958984096975,0.01384274640093559,0.01384274640093559,0.014652340364689875,0.015642449718453456,0.06310076831894806,0.01384274640093559,0.021508669096869288,0.12489928072172031,0.014452366606256026,0.014397954903407334,0.032663341499532914,0.014009366128274643,0.014394875605827884,0.06804692921014556,0.027801443475142185,0.020237064967701644,0.017184771507083526,0.02506337588054456,0.014685092454990814,0.014020564881791372,0.01928566252773811,0.018649463221631173,0.0281233432602339,0.014249319876748826,0.013924795222979604,0.016130920234949445
888,888,0.0,0.12292742792124353,0.017377642477149662,0.0,0.0,0.01370419833679597,0.0,0.0,0.17564898771544657,0.020651943559099797,0.02348108964152961,0.0,0.0,0.0,0.04282911139075626,0.0,0.03861312833176033,0.010492201415338997,0.013468120511870116,0.0,0.19820484049028458,0.0,0.021183731404350585,0.0,0.0,0.012466650062136975,0.0,0.0,0.0,0.0,0.015058163881950276,0.0,0.0152779113182696,0.0,0.0,0.0,0.0,0.01875074779490859,0.0,0.0,0.04773687555897481,0.0,0.011307744299294546
889,889,0.017032598836602075,0.16506119010681472,0.013691629597757953,0.012344864017173355,0.0,0.0,0.01136809877170101,0.010464011751325476,0.0,0.01240504109385661,0.0,0.01054609331527575,0.01112492869348517,0.010861235835579618,0.011509904387981183,0.019062488452520187,0.018912153146892,0.010594293575053332,0.05059100019112688,0.014918704354801747,0.0,0.01067247970068386,0.0,0.021211325971105352,0.0,0.011977551207206567,0.011383049613494529,0.0,0.0,0.0,0.0,0.17376674673774878,0.0780685128461461,0.01697326986060681,0.010851512624864302,0.01177642994462543,0.05786129254317739,0.014818926346273997,0.0,0.020565071157409784,0.016347356722205133,0.014712593622856752,0.014123640264493071
890,890,0.0,0.2782740262256733,0.0,0.0,0.0,0.0,0.0,0.02080763755497561,0.20766247314884007,0.0,0.0,0.02150217483936611,0.0,0.0,0.019237920386393048,0.0,0.0,0.0,0.02753962971716333,0.0,0.0681692567140803,0.0,0.0,0.0,0.0,0.019544524801810906,0.0,0.011802707672854882,0.01672788193019743,0.0,0.0,0.0,0.021419474890805583,0.0,0.0,0.0315421508333501,0.0,0.03625421399666257,0.0,0.0,0.016294253857851448,0.012388261363528061,0.0
891,891,0.01631672688443358,0.01534501236040587,0.016045087923106716,0.014266753342926711,0.014792855408629282,0.15084105541022205,0.020331526196020334,0.017616621956054974,0.01708908370430715,0.04204421223136097,0.018713336756282124,0.013558143343894857,0.023417883964758895,0.02085965194891961,0.020303752495247584,0.014458210962401467,0.015817118999181565,0.014027417021731318,0.014369300713789921,0.03879269660261534,0.01352416358940698,0.013837440429873176,0.015590269535694312,0.014726734625332435,0.020878522905226526,0.014617587748279948,0.013970675690496245,0.014853194898391889,0.06368130521139226,0.013594813453756942,0.018695598559825038,0.01825619724834888,0.026455852215531046,0.014671285173535378,0.02620783739910642,0.01676709385405562,0.06392165270860843,0.02143408433699738,0.015559642892735509,0.01719610492180624,0.013866946681734212,0.013520822065990467,0.015165725627584309
892,892,0.0,0.030389780460246738,0.03222678905108845,0.024862557289342793,0.0,0.0,0.0,0.0,0.5288891032143588,0.0,0.02738331129168931,0.029424619317760237,0.015134754153836256,0.0,0.011787698192334729,0.0,0.0,0.0,0.013821172121352266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022383342839326994,0.020232988826585734,0.0,0.0,0.0,0.014748180513019982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,893,0.0,0.06456772255612689,0.012308767493187437,0.0,0.0,0.0,0.0,0.0,0.4697222475866174,0.0,0.017535964088808465,0.04520322389084041,0.019598045468788426,0.0,0.039369252393711814,0.0,0.010967702281375877,0.0,0.011752667899970226,0.0,0.0,0.0,0.01235023044203521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021685950390261582,0.021720023134571807,0.0,0.0,0.0,0.013309381429295088,0.0,0.0,0.015818354775285617,0.0,0.0,0.03508838880240944,0.0
894,894,0.06531063389702925,0.0,0.014518562870796744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013327614750941904,0.018990757854572004,0.04451484319918636,0.0,0.0,0.2797703735045741,0.030665444681123637,0.0,0.018135604654925228,0.0,0.0,0.0,0.0,0.0,0.0,0.011604056361539548,0.0,0.0,0.0,0.016721477681272263,0.05565389406015272,0.09906674777997782,0.05339686781255226,0.015804258147514374,0.0,0.03326928186365939,0.0,0.01325988065726962,0.0,0.0,0.011715421613138809,0.02437403586335632,0.01320624744383377
895,895,0.015144635055405626,0.0,0.02214633212743522,0.0,0.0323793330921974,0.0,0.012898955153459147,0.017302107106679357,0.0,0.0,0.07115238485905509,0.03138020065500722,0.22921365961246426,0.0,0.017887575724897565,0.07393617912940662,0.019659672105476745,0.0,0.0,0.0,0.0,0.022751127003186093,0.0,0.0,0.0,0.0,0.0,0.01453384991253191,0.030231159539225082,0.0,0.0,0.06848015592029132,0.07479668435058574,0.014809371649884951,0.0,0.0,0.03828788105404151,0.0,0.0,0.010688803865531352,0.0,0.0,0.012716526008746197
896,896,0.0,0.0,0.0,0.0,0.01323118396041084,0.06305099838788672,0.010394740746986385,0.0,0.0,0.0,0.04797883320982375,0.0,0.11829836411088289,0.010930494359745092,0.011345480691679895,0.20112659694662594,0.0,0.0,0.0,0.015751258550293242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13278922667849002,0.0,0.022960445796465844,0.01041175304347017,0.03589539625271837,0.0,0.0,0.023346242246579215,0.0,0.010453992266959585,0.0,0.0,0.0,0.04630326225268164,0.0
897,897,0.0,0.011324393195389809,0.0,0.0,0.02447295637056905,0.0,0.0,0.02866412508511959,0.0,0.0,0.012369655192947459,0.0,0.018177153956901997,0.0,0.0,0.01232863951779931,0.020243322209885877,0.0,0.0,0.0,0.0,0.1296855882984641,0.0,0.0,0.0,0.3275545555014531,0.04139388803187732,0.0,0.03213070693661604,0.022291111599125255,0.0,0.0,0.0,0.010412948206617725,0.0,0.0,0.0,0.0,0.010802182375344672,0.013940534621330675,0.02449342493219827,0.04161267854010114,0.01018565841432783
898,898,0.0,0.01132439868456489,0.0,0.0,0.024473638369207462,0.0,0.0,0.028663956910388262,0.0,0.0,0.012369348498409975,0.0,0.01817712136930177,0.0,0.0,0.012328828141338902,0.02024357688037052,0.0,0.0,0.0,0.0,0.12968524539699525,0.0,0.0,0.0,0.327554455164256,0.041393853859314586,0.0,0.03213045515179695,0.022291128314245758,0.0,0.0,0.0,0.010412974690958102,0.0,0.0,0.0,0.0,0.010802030192902327,0.013940670107986497,0.024493394696344217,0.04161277998931356,0.010185536205204269
899,899,0.0,0.0,0.0,0.4960842717176464,0.0,0.013672352671863761,0.0,0.0,0.03559797752081341,0.0,0.0,0.0,0.0,0.016034023368460132,0.014637702372848812,0.0,0.012088901530518437,0.05523844249041043,0.01757723385997464,0.0,0.0,0.0,0.012012472880435518,0.011023025319824685,0.0,0.0,0.02060545178204645,0.0,0.0,0.010502699944036192,0.014438454247200885,0.0,0.0,0.01026919049287765,0.0,0.014356396224197217,0.0,0.0,0.010235595532425824,0.0,0.010974956267100334,0.012844546961675998,0.0
900,900,0.0,0.0,0.0,0.0,0.01398938589544357,0.0,0.0,0.01820262357367785,0.010941295647342109,0.026653349421515846,0.015236001072537047,0.03403209134955667,0.01066465233515699,0.0,0.02889785104698837,0.010190692315993599,0.0,0.019617035817662446,0.026043135414269704,0.0,0.0,0.018712834290527166,0.0,0.4385181568026102,0.0,0.0,0.0,0.0,0.0,0.0,0.021231366703131384,0.01915083045626007,0.021263572935851772,0.0,0.013531768746102221,0.0,0.0,0.013240276437400009,0.0,0.010188002570574131,0.0,0.03278232716715053,0.0
901,901,0.012619260861037306,0.0,0.015631298738434104,0.0,0.0,0.0,0.4768763124272394,0.0,0.0,0.011644416050875694,0.028243793872953827,0.03529168579599257,0.0,0.0,0.0,0.01509020478883164,0.011151317369664005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01174404146411985,0.0,0.0,0.07327515437038508,0.021535377456390822,0.012926157944857597,0.0,0.0,0.04597513891897711,0.0,0.0,0.0,0.014179385305723293,0.014646892850888637,0.016231546999601953
902,902,0.014298568797801187,0.0,0.03981761014661999,0.0,0.0,0.0,0.35186538135371687,0.040503616130725596,0.0,0.0,0.0,0.0,0.012066494981441623,0.0,0.0,0.0,0.05192465756335874,0.0,0.04393245951408511,0.0,0.010894813113455307,0.0,0.0,0.0,0.013261534834143327,0.0,0.0,0.0,0.0718842456695037,0.0,0.0,0.01741467773124617,0.03072759906752334,0.0,0.0,0.023078365037634555,0.0,0.012194870844454744,0.0,0.020243640076703685,0.01530020036071784,0.044698815113002964,0.0
903,903,0.05846939954803478,0.014658096086891281,0.0,0.015628930320774708,0.016336008690273553,0.16214275248427878,0.05713409768020557,0.030825436203361575,0.0,0.08522928777739201,0.047558474945320124,0.0,0.0,0.0,0.0,0.018635525537798712,0.0,0.0,0.016534028724733325,0.0,0.0459190193635348,0.0,0.0,0.03047396609631055,0.0,0.0,0.0,0.0,0.0672299281860085,0.01793971030813631,0.0,0.0,0.017902634722662927,0.021195106632470675,0.013410679111859322,0.0,0.012522129981357585,0.04006139508330148,0.0,0.0,0.020528889647483402,0.02319184483524899,0.0
904,904,0.0,0.0,0.0,0.0,0.0,0.03014879788049787,0.0,0.0,0.0,0.01408555908380434,0.0,0.021291194162072553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2154426680342279,0.0,0.03159770495164003,0.010592893131710957,0.0,0.15221626262439847,0.0,0.01048649237974028,0.0,0.3201798680530161,0.0,0.0,0.017651493912639912,0.0
905,905,0.018648257942575446,0.0,0.0,0.0,0.0,0.01205012368045683,0.0,0.01495574708494885,0.0,0.0,0.0,0.0,0.0,0.0,0.04054312637762173,0.014875689598076294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010210121135715575,0.0,0.0,0.0,0.0,0.4435405565739253,0.0,0.0,0.01503342761423093,0.0948890694873969,0.0,0.0,0.07134357411047193,0.022892437168826763,0.0,0.0,0.0,0.0,0.037752264778997055,0.018743158631415787
906,906,0.013886020534826553,0.01349036124687513,0.0,0.010944645497499053,0.010188056197511359,0.012761409606745397,0.014619615144142662,0.19717627058592493,0.010102351532235281,0.0,0.020715613437816884,0.0,0.01114897432875214,0.0,0.03364480935033174,0.09348855847274723,0.0,0.0,0.0,0.016752961832747645,0.012361861610600013,0.11870878405804688,0.011785210749876955,0.0,0.0,0.0,0.0,0.0,0.06701531342509438,0.017221336844411354,0.011167765285237927,0.01262767389486265,0.0,0.010888483498297344,0.0,0.013031000722701363,0.0,0.09228683839188981,0.0,0.0,0.012283442932445744,0.0,0.017172237338926758
907,907,0.0,0.0,0.036913789295465106,0.0,0.0,0.0,0.30813294015592874,0.010845136069770115,0.0,0.0,0.013279798929565888,0.06924313061140536,0.0,0.0,0.025745678656566733,0.0681451317456207,0.014274263334828239,0.0,0.024604724500573945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07610441913911588,0.0,0.0,0.0,0.0,0.0,0.014526272758424325,0.08544660584245387,0.0,0.010765394004747873,0.0,0.010077273776230024,0.0,0.0,0.0
908,908,0.033909920914405936,0.0,0.0,0.0,0.0,0.0,0.09236411126437026,0.0,0.012805208892575626,0.03007491212176159,0.030170941743916355,0.033386893026859814,0.0,0.013618790925629846,0.027467595309553842,0.027393792734855586,0.03245488763109993,0.010836705067279113,0.0,0.0,0.010297470783927025,0.05907330062738828,0.017491981050946254,0.028998851554737852,0.0,0.0296612100925611,0.0,0.0,0.017656756780693898,0.0,0.0,0.08484352963360084,0.05865404796933692,0.010622135459964257,0.0,0.0,0.022840974689085348,0.044609501124610956,0.0,0.011938701449806024,0.0,0.013039590848787913,0.08497268021893128
909,909,0.041747738611743045,0.010504224987100718,0.0,0.0,0.0,0.01321834647064868,0.0,0.0,0.0,0.0,0.010566764887361649,0.021460412424540637,0.012480511162841216,0.010767556085184224,0.0,0.0,0.0,0.0,0.0,0.038320281185146125,0.0161661092965839,0.039551066609904366,0.031177736773891174,0.11929092974623026,0.012368150920028987,0.0,0.0,0.0,0.0,0.0,0.15537385269924583,0.10210139149389383,0.04538149639788982,0.018555311391613896,0.02240558098886187,0.017576637723443804,0.010732652607600358,0.010602409712958744,0.01155642817558073,0.025612824159880625,0.01556763746207784,0.016226583901252666,0.023716126022323473
910,910,0.0,0.0,0.01039416922880041,0.0,0.0,0.012900741547091,0.0288695932372912,0.0,0.0,0.0,0.02000074735218758,0.046597616696264506,0.0,0.010254447614123047,0.07299538454244135,0.010941345977887283,0.0,0.0,0.0,0.0,0.0114983330827504,0.049962657909301024,0.0,0.010004367792257607,0.0,0.0,0.0,0.0,0.046829709332587295,0.0,0.012047723439493833,0.022325796444873966,0.049586155320978466,0.030473479843831724,0.0,0.0,0.013464550599332084,0.0,0.0,0.3239402787587125,0.0,0.04437993268107689,0.02236877545570826
911,911,0.0,0.0,0.028649521901490817,0.0,0.02575693811517771,0.0,0.0,0.0,0.0,0.0,0.012040762948568217,0.0,0.02007249602993043,0.0,0.013948652405235039,0.0,0.016667695390538313,0.013465686135019927,0.0,0.0,0.010268968297700574,0.2848884075663962,0.010056734571016981,0.018481973014094506,0.19843229274544635,0.0,0.0,0.0,0.0,0.01635230309336992,0.02100822761975587,0.0,0.07579160797547793,0.0,0.0,0.013740947972030246,0.0,0.0,0.01265789444847563,0.01871320931322751,0.0,0.0,0.018879954651504313
912,912,0.015468535356758645,0.012430253811377913,0.016437430266460443,0.011086071971072425,0.04132029671291178,0.01051364721553796,0.011381608914320095,0.013832538318380563,0.014949201917331428,0.015481359014693098,0.010895445402512569,0.011057176807766946,0.016224605346951304,0.012595891540261328,0.019002655407810876,0.010346039351174445,0.013014899761064368,0.010802373320986079,0.0420249638573151,0.0,0.010757916268168828,0.014274563388687437,0.02194823284642427,0.015026509685305044,0.38006091708627876,0.015388449246362722,0.011566887092201305,0.011282616048636101,0.0103800310994005,0.010174944120621282,0.011592758481290152,0.01164144058881327,0.011521702917845654,0.011353649546122856,0.012041971508365197,0.012114226329860232,0.010004860795684986,0.010243424347278532,0.014388262238365373,0.01051548992018088,0.012367521948458967,0.040203883972497516,0.012324441972069203
913,913,0.08546973784775726,0.011527769242287374,0.17816058747195523,0.0,0.03272256030156873,0.0,0.010249810315979938,0.0,0.0,0.0,0.03661343055144158,0.045272640157618754,0.0,0.0,0.0,0.012137596439577366,0.025065917686889046,0.0,0.0,0.06221888249923303,0.015974748005925878,0.0,0.0,0.022251296732702968,0.0,0.04455213065998981,0.0,0.010342121958680424,0.0,0.0,0.01036422680847959,0.08613727253133073,0.01058307494498006,0.02232796474056033,0.010824920169609346,0.020604254406862945,0.03487832571489727,0.0,0.0,0.010413053526907527,0.013519787958870851,0.0,0.017655640037057
914,914,0.012666682725245577,0.010937334219343928,0.0,0.010562832889155882,0.012475119190501788,0.0,0.0,0.0,0.020146452694852744,0.015452205548397971,0.0,0.0,0.0,0.013007212784914063,0.0,0.0,0.0,0.0,0.0,0.08180108784796492,0.0,0.0,0.016186051873222113,0.012442790873742497,0.0,0.025359074584297515,0.01277662821047954,0.012394226370227046,0.0,0.08279078496363947,0.018923390919045113,0.08039551250222653,0.0,0.0,0.20418023041726155,0.06898225683223312,0.024576387618934523,0.0,0.07374110354372099,0.0,0.016742683605380445,0.010453967381730824,0.017890640006813553
915,915,0.0,0.0,0.0,0.0,0.0,0.0,0.06608549478002998,0.020751198898876475,0.0,0.01051905916560412,0.3856556537966685,0.0,0.011533111339157872,0.0,0.010072389751732322,0.047543456466887346,0.01361726227901597,0.0,0.0,0.010606973415937786,0.0,0.0,0.0,0.0,0.013709314391203474,0.0,0.0,0.0,0.06581995147262064,0.0,0.012587647827595897,0.01534345714727468,0.024573155504098398,0.0,0.0,0.01832790671467161,0.03832537626679476,0.0,0.0,0.01299937821350328,0.0,0.01140303991638279,0.02422628788836824
916,916,0.010121709082856813,0.0,0.028679828095765268,0.013906484265048636,0.0,0.025121853106704808,0.026382718597101246,0.0,0.011308263729508812,0.05184758473194993,0.0,0.0496210199082785,0.0,0.0,0.0,0.013506838692377367,0.0,0.0,0.0118738429818816,0.016692221929148137,0.0,0.0,0.013913265845365948,0.0,0.0,0.01840746688256216,0.0,0.0,0.33429520655038847,0.012917150829719391,0.0,0.01869262403155856,0.0,0.023269382933730553,0.02076362662464326,0.02912635729122944,0.030504340007031148,0.029330488783384942,0.012184572209129578,0.01292857836074736,0.027210961137153013,0.011631974512252882,0.0
917,917,0.0,0.0,0.0,0.0,0.0,0.280066100829331,0.03244676932665325,0.04308945835725994,0.0,0.016352684282908064,0.024830156476744965,0.0,0.0,0.0,0.011909712028508603,0.0,0.0,0.0,0.019173709092723947,0.015883524883132525,0.0,0.0,0.0,0.015770864206868688,0.015561710125183812,0.021980205656878287,0.0,0.0,0.0,0.015172864718803596,0.0,0.011259390009848717,0.0,0.06286802065808754,0.10680373734300387,0.013182229416813258,0.046293082066090174,0.02958287139102851,0.0,0.0,0.0,0.013680258833343456,0.018323274143790338
918,918,0.010160137774634148,0.0,0.0,0.0,0.0828738000899212,0.10809164459068686,0.011276642362591432,0.03828459856422117,0.010660667481414515,0.0,0.11111017651363173,0.012379248314950152,0.0,0.0,0.02788779987685392,0.03833151202539479,0.010883304111153317,0.0,0.011352527692590453,0.0,0.0,0.0,0.01636285652271715,0.0,0.0,0.15451535809929567,0.0,0.0,0.010999470859150881,0.011657698927564618,0.0,0.02181181747610679,0.025885805567487312,0.01975830916617503,0.0,0.01608268777625068,0.010599930989786208,0.09250494669138397,0.0,0.0,0.0,0.0,0.01609646933932272
919,919,0.018236782435444927,0.0,0.0,0.0,0.011491459166353822,0.1474051548537228,0.010526569447623485,0.0,0.0,0.0,0.08059657840689442,0.03930990214188308,0.01554447858122941,0.0,0.0,0.015704189845012956,0.0,0.0,0.0,0.0,0.0,0.011166189972574191,0.0,0.0,0.0,0.010983997256521345,0.0,0.0,0.0,0.0,0.0,0.010866756176617883,0.011043968679718108,0.019266513673895952,0.2515438336381709,0.0,0.016881819744577604,0.07400427419257742,0.021104946415432733,0.0,0.0,0.047166605601213926,0.0
920,920,0.0,0.0,0.0,0.010725518306671166,0.0,0.21852743312967501,0.0,0.05282058655260095,0.0,0.0,0.011937910467882729,0.014467224660742926,0.023773445190196772,0.0,0.01372339806439659,0.01215413344419646,0.01918996849080377,0.0,0.0,0.010365241588484807,0.0,0.0,0.016347082966658818,0.0,0.0,0.0,0.0,0.0,0.016505486426314414,0.040534034209048816,0.0,0.0,0.0,0.0,0.013913439608757938,0.015546454849619688,0.0,0.3102405614855775,0.01535057644459132,0.0,0.0,0.0,0.0
921,921,0.0,0.04491128763019872,0.013233333134358814,0.015274023339883199,0.0,0.2902278195526783,0.010305143855657034,0.0737420371024162,0.01643403049667907,0.0,0.015794665804600126,0.0,0.017781029017733596,0.0,0.04950217447539892,0.0,0.02688875732133345,0.016780851481271106,0.04213845651204255,0.0,0.028447952018119973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015941606516823102,0.0,0.0,0.014041684250035946,0.03833323753877393,0.0,0.0,0.05713436570038391,0.0,0.01509593336623161,0.0,0.0,0.0,0.0,0.0
922,922,0.011386460354976627,0.0,0.017469362875680735,0.0,0.023712624776156214,0.1120006515087498,0.010789016792177501,0.0,0.0,0.0,0.0,0.0148605130774857,0.013995209949507436,0.0,0.012591282128330779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02210722203291414,0.013100034156259144,0.0,0.3759722149204474,0.0,0.015454347893391228,0.08241451234817757,0.012864661956483357,0.01351559966392513,0.0,0.015407790348042747,0.027319755344259143
923,923,0.013707023308900827,0.03231095514423835,0.017247684631350117,0.0,0.017629456133992753,0.051991621911843894,0.0,0.01774532553836221,0.0,0.0,0.0,0.0,0.012014403967295981,0.0,0.0,0.0,0.04510171135147214,0.0,0.0,0.0,0.0,0.0140955233837122,0.0,0.012915340305529674,0.0,0.012154004472750576,0.0,0.0,0.012939907781972779,0.0,0.010436428904846685,0.0,0.0,0.02668914916060807,0.37176112005778117,0.0,0.0,0.08027462578979846,0.043053428495600586,0.0,0.010756635144527125,0.013363548632041986,0.011744503025080294
924,924,0.0,0.0,0.0,0.0,0.011681573567154758,0.26551587645421315,0.0,0.05866250143410623,0.0,0.0,0.07888280266355024,0.0,0.0,0.0,0.056135563264057595,0.011494511633261144,0.0,0.011005928386819167,0.11240534840067821,0.0,0.020561082179779377,0.0,0.0,0.07885122587655541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016069499677448824,0.0203007676426362,0.029980116604638413,0.0,0.010310918967356567,0.0,0.0,0.0,0.013920149509085348,0.0
925,925,0.0,0.011565331935851509,0.0,0.010681544845548837,0.038981483023727774,0.05251733384079041,0.0,0.011224232857351555,0.011414363515406568,0.0,0.0,0.024499951781654192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03279780110328731,0.011522585518428854,0.01821645519933017,0.0,0.0,0.0,0.0,0.02812991301830166,0.011581679397905918,0.0,0.0194629148910976,0.01417141381473318,0.016547231184942838,0.28111662944352406,0.045929945689753934,0.020545086025436126,0.11530742782526364,0.027977220957985684,0.0,0.0,0.0,0.013617243349183723
926,926,0.016081613768260276,0.0,0.025849793468494257,0.0,0.0,0.18753683343377014,0.0,0.02001780136758788,0.0,0.0,0.011204787031712024,0.0,0.0954288879356509,0.012404991383737449,0.0,0.0,0.010591647639689693,0.0,0.0,0.0,0.0,0.0,0.0,0.01153100565813068,0.0,0.0,0.025428473112800755,0.0,0.08923789557502057,0.011014382222458452,0.013164595726937948,0.0,0.013649045285913078,0.0,0.0,0.04608112910720908,0.0,0.14373911697086317,0.022209047290977498,0.0,0.014359125101406852,0.05794355809539816,0.0
927,927,0.0,0.011845403426849617,0.0,0.0,0.0320919926856531,0.08937579647860552,0.0,0.12981516120579292,0.011799461374760982,0.0,0.027086198403478066,0.025887809582173762,0.0,0.0,0.01606940224079806,0.0,0.013795699421057381,0.0,0.0,0.0,0.0,0.010702467366724125,0.0,0.0,0.0,0.10518919410345492,0.0,0.0,0.012216687294153527,0.13741239923458629,0.0,0.010579902399184096,0.0,0.0,0.0,0.011836513311332621,0.0,0.1060930751413099,0.0,0.0,0.031336565800353725,0.014509756270561724,0.017927376464824174
928,928,0.010692977434154644,0.0,0.017393956162143405,0.0,0.0,0.028980042495996578,0.01525002971181322,0.010387564218577333,0.010752699422205048,0.052602446642240994,0.0,0.040849506616367985,0.010918528417578536,0.0,0.01022598340557664,0.11776651687141956,0.01484697557493491,0.010193910707283252,0.0,0.035157357440336504,0.010538730728317186,0.0,0.028193605105679993,0.012040700497607781,0.0,0.0,0.0,0.08745395064066123,0.023925316131924827,0.011541225255887681,0.0,0.0,0.04007664364835678,0.012460183967775098,0.12371000301992269,0.04667624937540881,0.019727853132572824,0.0318335415240446,0.010180728493890968,0.010388541141638256,0.011500032879534173,0.012514097924123575,0.010330747132800069
929,929,0.0,0.0,0.026140343243662094,0.0,0.01280759536236917,0.03305199811287119,0.12605274049055856,0.017475671473210934,0.0,0.07616538377383128,0.0,0.013325516216196773,0.0,0.014899181575223658,0.0,0.12083708619973016,0.0,0.0,0.010970149237420112,0.08196320207448375,0.0,0.0,0.032286591488435344,0.0,0.01028226753227448,0.0,0.0,0.05495273667227939,0.012579209217462214,0.0,0.011377157065085939,0.0,0.02549149185511289,0.0,0.07861620897894822,0.019812629828417784,0.03996415974079782,0.0,0.0,0.02675775356824472,0.0,0.0,0.0
930,930,0.03550825170346705,0.0,0.012502149476713291,0.0,0.012955343431319558,0.0,0.03628688296650574,0.024904533545713495,0.0,0.018106964120755367,0.015441468584270137,0.0,0.020316945761585697,0.0,0.04660968501933247,0.2980452205691581,0.015878830074892776,0.0,0.01520149408339637,0.01076003632119307,0.02006818564916339,0.014707467422697284,0.0,0.0,0.0,0.0,0.0288583252333959,0.023876549788135738,0.02619919036831308,0.0,0.017414521100130344,0.01076899795588067,0.027306931700028615,0.012361052041130582,0.013914946783852033,0.014485035400825123,0.011213955589084121,0.0,0.0,0.03969936799971659,0.0,0.05202591169002926,0.0
