,Topic,Keywords,Docs,Children,Parent,Level
357,"(357,)","([('dcns', 0.03137947618961334), ('dom', 0.024776745587587357), ('doc', 0.019824698567390442), ('yield', 0.01817401498556137), ('diagenetic', 0.01652333326637745), ('north', 0.014872650615870953), ('atlantic', 0.014872650615870953), ('dissolved', 0.014872650615870953), ('mol', 0.01157128531485796), ('sugar', 0.01157128531485796)],)","(4,)","([],)","(40,)","(6,)"
358,"(358,)","([('plume', 0.030845697969198227), ('bubble', 0.024679025635123253), ('surface', 0.017279017716646194), ('gaussian', 0.014812348410487175), ('function', 0.013579013757407665), ('transmission', 0.012345679104328156), ('absorptivity', 0.012345679104328156), ('case', 0.011112344451248646), ('major', 0.009879009798169136), ('correlated', 0.009879009798169136)],)","(7,)","([],)","(401,)","(6,)"
359,"(359,)","([('thinsp', 0.07069461792707443), ('nitrate', 0.04351135343313217), ('15n', 0.029013609513640404), ('marine', 0.019952520728111267), ('climatological', 0.010891430079936981), ('map', 0.010891430079936981), ('eann', 0.009079212322831154), ('neural', 0.0072669945657253265), ('ecology', 0.0072669945657253265), ('minus', 0.0072669945657253265)],)","(3,)","([],)","(462,)","(6,)"
360,"(360,)","([('cooling', 0.012689649127423763), ('diffusion', 0.010156785137951374), ('rutile', 0.010156785137951374), ('granulite', 0.00762392021715641), ('bhutan', 0.00762392021715641), ('jomolhari', 0.005091056693345308), ('intercept', 0.005091056693345308), ('titanite', 0.005091056693345308), ('º650', 0.005091056693345308), ('grew', 0.005091056693345308)],)","(2,)","([343],)","(245,)","(5,)"
361,"(361,)","([('ice', 0.039537448436021805), ('darkening', 0.02913833037018776), ('sheet', 0.022898858413100243), ('algal', 0.014579564332962036), ('greenland', 0.014579564332962036), ('bare', 0.012499740347266197), ('surface', 0.012499740347266197), ('algae', 0.012499740347266197), ('impurity', 0.012499740347266197), ('improve', 0.006260269321501255)],)","(5,)","([339, 619],)","(378,)","(5,)"
362,"(362,)","([('yard', 0.030198927968740463), ('phylogenetic', 0.027877720072865486), ('flora', 0.009308048523962498), ('pool', 0.006986838765442371), ('creek', 0.006986838765442371), ('cedar', 0.006986838765442371), ('fast-slow', 0.00466562993824482), ('spontaneous', 0.00466562993824482), ('assembly', 0.00466562993824482), ('facet', 0.00466562993824482)],)","(7,)","([505],)","(32,)","(5,)"
363,"(363,)","([('population', 0.03002617508172989), ('individual', 0.020023006945848465), ('dynamic', 0.01835581287741661), ('deb', 0.016688618808984756), ('nsc', 0.015021423809230328), ('daphnia', 0.013354228809475899), ('ibms', 0.008352645672857761), ('theory', 0.008352645672857761), ('budget', 0.008352645672857761), ('individual-based', 0.008352645672857761)],)","(14,)","([724, 556, 276],)","(32,)","(5,)"
364,"(364,)","([('lava', 0.015113947913050652), ('flow', 0.012957892380654812), ('member', 0.012957892380654812), ('evt', 0.012957892380654812), ('group', 0.008645782247185707), ('sierra', 0.008645782247185707), ('stanislaus', 0.008645782247185707), ('nevada', 0.008645782247185707), ('phenocrystic', 0.008645782247185707), ('palaeocanyon', 0.00648972624912858)],)","(8,)","([514],)","(324,)","(5,)"
365,"(365,)","([('fungi', 0.02379375323653221), ('anaerobic', 0.020397072657942772), ('diversity', 0.018698731437325478), ('fungal', 0.015302049927413464), ('plant', 0.011905369348824024), ('workshop', 0.01020702812820673), ('participate', 0.01020702812820673), ('miss', 0.01020702812820673), ('eager', 0.01020702812820673), ('preparation', 0.00850868783891201)],)","(8,)","([420, 205],)","(32,)","(5,)"
366,"(366,)","([('dike', 0.023967871442437172), ('date', 0.018441075459122658), ('zircon', 0.018441075459122658), ('uhp', 0.016598809510469437), ('analyzed', 0.011072014458477497), ('eclogite', 0.011072014458477497), ('scandian', 0.00922974944114685), ('lass', 0.00922974944114685), ('idtims', 0.007387483958154917), ('spectrometry', 0.007387483958154917)],)","(9,)","([466],)","(382,)","(5,)"
367,"(367,)","([('paleomagnetic', 0.012422231957316399), ('concave', 0.008288377895951271), ('swelling', 0.008288377895951271), ('orocline', 0.008288377895951271), ('concave-outboard', 0.008288377895951271), ('nanoparticles', 0.00622145039960742), ('olympic', 0.00622145039960742), ('core-shell', 0.00622145039960742), ('nanospheres', 0.00622145039960742), ('axial', 0.00622145039960742)],)","(4,)","([510],)","(32,)","(5,)"
368,"(368,)","([('risk', 0.02267301082611084), ('tree', 0.02267301082611084), ('house', 0.02267301082611084), ('shrub', 0.020930273458361626), ('extinction', 0.013959324918687344), ('wildfire', 0.01221658755093813), ('debris', 0.01047385111451149), ('vegetation', 0.008731113746762276), ('thomas', 0.0069883763790130615), ('retained', 0.0069883763790130615)],)","(6,)","([],)","(40,)","(6,)"
369,"(369,)","([('nsc', 0.028338171541690826), ('tree', 0.011821335181593895), ('used', 0.009461787529289722), ('metabolism', 0.009461787529289722), ('ring', 0.009461787529289722), ('stemwood', 0.009461787529289722), ('growth', 0.007102239411324263), ('older', 0.007102239411324263), ('stored', 0.007102239411324263), ('nonstructural', 0.004742691293358803)],)","(1,)","([],)","(40,)","(6,)"
370,"(370,)","([('right', 0.04054660350084305), ('property', 0.03186114877462387), ('market', 0.024623269215226173), ('california', 0.013042660430073738), ('resource', 0.011595084331929684), ('water', 0.01014750823378563), ('specimen', 0.008699932135641575), ('trade', 0.008699932135641575), ('asset', 0.007252356503158808), ('transaction', 0.007252356503158808)],)","(9,)","([],)","(40,)","(6,)"
371,"(371,)","([('mnm', 0.03177431598305702), ('mnms', 0.02471727877855301), ('concentration', 0.01589597947895527), ('hazard', 0.014131720177829266), ('bacteria', 0.014131720177829266), ('manufactured', 0.012367460876703262), ('phb', 0.012367460876703262), ('environmental', 0.012367460876703262), ('exposure', 0.008838941343128681), ('sludge', 0.008838941343128681)],)","(4,)","([],)","(306,)","(6,)"
372,"(372,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(2,)","([],)","(67,)","(6,)"
373,"(373,)","([('scattering', 0.02945745922625065), ('information', 0.01727236807346344), ('bistatic', 0.013210670091211796), ('stokes', 0.012195246294140816), ('numerical', 0.010164397768676281), ('participation', 0.009148973040282726), ('wave', 0.009148973040282726), ('community-driven', 0.008133549243211746), ('development', 0.008133549243211746), ('parameter', 0.008133549243211746)],)","(10,)","([],)","(40,)","(6,)"
374,"(374,)","([('test', 0.038077984005212784), ('length', 0.0274204108864069), ('propagation', 0.024375390261411667), ('crack', 0.021330369636416435), ('collapse', 0.018285349011421204), ('pst', 0.015240328386425972), ('energy', 0.015240328386425972), ('snow', 0.010672797448933125), ('beam', 0.010672797448933125), ('slab', 0.010672797448933125)],)","(8,)","([],)","(463,)","(6,)"
375,"(375,)","([('ocean', 0.03711728751659393), ('fishery', 0.03414909169077873), ('fishing', 0.02672860398888588), ('marine', 0.020792212337255478), ('boat', 0.014855820685625076), ('effort', 0.013371722772717476), ('activity', 0.010403526946902275), ('coastal', 0.008919429033994675), ('brazil', 0.007435330655425787), ('msp', 0.007435330655425787)],)","(12,)","([],)","(40,)","(6,)"
376,"(376,)","([('calcification', 0.027748897671699524), ('productivity', 0.020817449316382408), ('benthic', 0.013886000961065292), ('coral', 0.013886000961065292), ('production', 0.011575519107282162), ('reef', 0.011575519107282162), ('community', 0.009265036322176456), ('laboratory', 0.006954552605748177), ('light', 0.006954552605748177), ('implementation', 0.006954552605748177)],)","(7,)","([435],)","(24,)","(4,)"
377,"(377,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
378,"(378,)","([('california', 0.03884156793355942), ('site', 0.025897255167365074), ('salamander', 0.020719530060887337), ('tiger', 0.020719530060887337), ('red-legged', 0.018993621692061424), ('frog', 0.018993621692061424), ('survey', 0.018993621692061424), ('2004', 0.013815896585583687), ('resource', 0.012089988216757774), ('pond', 0.012089988216757774)],)","(5,)","([361],)","(24,)","(4,)"
379,"(379,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
380,"(380,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
381,"(381,)","([('dredge', 0.009979842230677605), ('na2o', 0.007491102907806635), ('sio2', 0.007491102907806635), ('lau', 0.007491102907806635), ('libs', 0.007491102907806635), ('quality', 0.00500236451625824), ('shipboard', 0.00500236451625824), ('samoa', 0.00500236451625824), ('alkali', 0.00500236451625824), ('k2o', 0.00500236451625824)],)","(4,)","([459],)","(156,)","(4,)"
382,"(382,)","([('26mg', 0.02509058639407158), ('bauxite', 0.01141724269837141), ('fractionation', 0.01141724269837141), ('weathering', 0.006859460845589638), ('ion', 0.006859460845589638), ('isotopically', 0.006859460845589638), ('suppression', 0.006859460845589638), ('gibbsite', 0.004580570384860039), ('26alo', 0.004580570384860039), ('gas-filled', 0.004580570384860039)],)","(9,)","([366],)","(24,)","(4,)"
383,"(383,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
384,"(384,)","([('protected', 0.033721260726451874), ('unmapped', 0.01298566721379757), ('surrogate', 0.01039371732622385), ('representation', 0.0078017679043114185), ('evenly', 0.005209818482398987), ('poorer', 0.0026178688276559114), ('conserved', 0.0026178688276559114), ('hoping', 0.0026178688276559114), ('underpinning', 0.0026178688276559114), ('spaced', 0.0026178688276559114)],)","(2,)","([],)","(131,)","(6,)"
385,"(385,)","([('restoration', 0.027574660256505013), ('forest', 0.021216168999671936), ('corridor', 0.021216168999671936), ('bryophyte', 0.019096670672297478), ('tree', 0.012738179415464401), ('seedling', 0.012738179415464401), ('cover', 0.008499184623360634), ('çhi', 0.008499184623360634), ('koa', 0.008499184623360634), ('intact', 0.008499184623360634)],)","(5,)","([],)","(64,)","(6,)"
386,"(386,)","([('solution', 0.0327865295112133), ('problem', 0.02404927834868431), ('regularization', 0.017496341839432716), ('inverse', 0.010943405330181122), ('smoothing', 0.010943405330181122), ('optimization', 0.008759092539548874), ('constraint', 0.006574779748916626), ('derivative', 0.006574779748916626), ('acquisition', 0.006574779748916626), ('consider', 0.006574779748916626)],)","(3,)","([],)","(40,)","(6,)"
387,"(387,)","([('adaptation', 0.051638465374708176), ('public', 0.030988242477178574), ('good', 0.025825686752796173), ('farmer', 0.014209935441613197), ('external', 0.014209935441613197), ('support', 0.014209935441613197), ('invasive', 0.012919296510517597), ('theory', 0.010338018648326397), ('funding', 0.009047379717230797), ('prospect', 0.007756740786135197)],)","(13,)","([],)","(40,)","(6,)"
388,"(388,)","([('lidar', 0.036551207304000854), ('hydrological', 0.01567474566400051), ('vision', 0.01393503975123167), ('zone', 0.012195334769785404), ('transformative', 0.008715923875570297), ('review', 0.008715923875570297), ('researcher', 0.008715923875570297), ('transdisciplinary', 0.008715923875570297), ('vapour', 0.008715923875570297), ('technology', 0.008715923875570297)],)","(5,)","([],)","(40,)","(6,)"
389,"(389,)","([('kelp', 0.050256479531526566), ('trophic', 0.02922377735376358), ('urchin', 0.02338135801255703), ('food', 0.02338135801255703), ('giant', 0.015201972797513008), ('biomass', 0.014033488929271698), ('sea', 0.014033488929271698), ('forest', 0.012865005061030388), ('isotope', 0.012865005061030388), ('consumer', 0.011696522124111652)],)","(17,)","([],)","(456,)","(6,)"
390,"(390,)","([('gene', 0.020123658701777458), ('nanowire', 0.018448082730174065), ('liquid', 0.01677250675857067), ('complex', 0.015096932649612427), ('nanowires', 0.015096932649612427), ('growth', 0.015096932649612427), ('acid', 0.013421357609331608), ('crystalline', 0.010070206597447395), ('nucleic', 0.008394631557166576), ('catalyst', 0.008394631557166576)],)","(7,)","([],)","(110,)","(6,)"
391,"(391,)","([('monazite', 0.03616716340184212), ('mineral', 0.029472021386027336), ('age', 0.02813299186527729), ('th-pb', 0.016081735491752625), ('accessory', 0.012064648792147636), ('reference', 0.010725620202720165), ('allanite', 0.010725620202720165), ('material', 0.009386591613292694), ('luhf', 0.009386591613292694), ('assumption', 0.009386591613292694)],)","(13,)","([],)","(311,)","(6,)"
392,"(392,)","([('emission', 0.028881702572107315), ('global', 0.024871470406651497), ('supply', 0.022465331479907036), ('chain', 0.017653049901127815), ('material', 0.016851002350449562), ('co2', 0.01524691004306078), ('metal', 0.014444862492382526), ('country', 0.013642815873026848), ('consumption', 0.01284076925367117), ('economy', 0.01203872263431549)],)","(18,)","([],)","(265,)","(6,)"
393,"(393,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([],)","(406,)","(6,)"
394,"(394,)","([('dom', 0.020562438294291496), ('fluorescence', 0.020562438294291496), ('gsm', 0.014399869367480278), ('cdom', 0.014399869367480278), ('semi-analytical', 0.012345679104328156), ('material', 0.010291489772498608), ('signature', 0.010291489772498608), ('humic', 0.010291489772498608), ('absorption', 0.010291489772498608), ('optical', 0.00823730044066906)],)","(7,)","([],)","(131,)","(6,)"
395,"(395,)","([('diversity', 0.018341198563575745), ('resource', 0.015286877751350403), ('canyon', 0.013759717345237732), ('productivity', 0.013759717345237732), ('kern', 0.013759717345237732), ('biomass', 0.013759717345237732), ('supply', 0.012232556007802486), ('pool', 0.010705395601689816), ('sierra', 0.010705395601689816), ('nevada', 0.010705395601689816)],)","(6,)","([],)","(40,)","(6,)"
396,"(396,)","([('enms', 0.04436632990837097), ('enm', 0.03771304339170456), ('release', 0.025515353307127953), ('exposure', 0.024406472221016884), ('nanomaterials', 0.021079828962683678), ('engineered', 0.015535423532128334), ('organism', 0.014426542446017265), ('bioaccumulation', 0.013317661359906197), ('fate', 0.00999101810157299), ('toxicity', 0.008882137015461922)],)","(17,)","([],)","(333,)","(6,)"
397,"(397,)","([('pet', 0.02967517450451851), ('material', 0.0197900403290987), ('bottle', 0.01781301386654377), ('recycling', 0.013858959078788757), ('post-consumer', 0.013858959078788757), ('program', 0.011881932616233826), ('recovery', 0.00990490522235632), ('beverage', 0.00990490522235632), ('flow', 0.007927878759801388), ('disposable', 0.007927878759801388)],)","(3,)","([],)","(333,)","(6,)"
398,"(398,)","([('level', 0.02865542843937874), ('organization', 0.026746340095996857), ('era', 0.022928161546587944), ('biological', 0.022928161546587944), ('assessment', 0.013382715173065662), ('deb', 0.01147362682968378), ('aop', 0.009564537554979324), ('multifunctionality', 0.007655448280274868), ('hts', 0.007655448280274868), ('suborganismal', 0.007655448280274868)],)","(5,)","([],)","(328,)","(6,)"
399,"(399,)","([('taxon', 0.026610126718878746), ('pyrosequencing', 0.014789970591664314), ('scidb', 0.013312451541423798), ('earth', 0.011834931559860706), ('bacterial', 0.011834931559860706), ('community', 0.008879892528057098), ('database', 0.008879892528057098), ('analysis', 0.008879892528057098), ('earthdb', 0.008879892528057098), ('depth', 0.008879892528057098)],)","(8,)","([],)","(306,)","(6,)"
400,"(400,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(3,)","([656],)","(245,)","(5,)"
401,"(401,)","([('rinorea', 0.01676398701965809), ('taxonomic', 0.014671104028820992), ('african', 0.010485339909791946), ('plastid', 0.008392457850277424), ('sequence', 0.008392457850277424), ('morphological', 0.008392457850277424), ('diplonemids', 0.006299575325101614), ('dna', 0.006299575325101614), ('nuclear', 0.006299575325101614), ('charismatic', 0.006299575325101614)],)","(14,)","([112, 348, 358],)","(32,)","(5,)"
402,"(402,)","([('carbonate', 0.01998874358832836), ('microfossil', 0.01998874358832836), ('cap', 0.016357727348804474), ('cryogenian', 0.016357727348804474), ('formation', 0.010911203920841217), ('mineral', 0.010911203920841217), ('calcification', 0.009095695801079273), ('eukaryote', 0.009095695801079273), ('œºm', 0.007280187681317329), ('wall', 0.007280187681317329)],)","(18,)","([658, 582, 228],)","(32,)","(5,)"
403,"(403,)","([('pegmatite', 0.01842183992266655), ('monazite', 0.01842183992266655), ('melting', 0.016121985390782356), ('crystallization', 0.013822129927575588), ('accessory', 0.01152227446436882), ('leucogranite', 0.01152227446436882), ('xenotime', 0.01152227446436882), ('zealandia', 0.006922564003616571), ('re-', 0.006922564003616571), ('schist', 0.006922564003616571)],)","(7,)","([581, 411],)","(84,)","(5,)"
404,"(404,)","([('matching', 0.005586281884461641), ('cphy', 0.005586281884461641), ('cytometric', 0.005586281884461641), ('per-cell', 0.0028070369735360146), ('pico-phytoplankton', 0.0028070369735360146), ('chlorophyll-based', 0.0028070369735360146), ('clearest', 0.0028070369735360146), ('unbiased', 0.0028070369735360146), ('concentrating', 0.0028070369735360146), ('bbp', 0.0028070369735360146)],)","(2,)","([470],)","(124,)","(5,)"
405,"(405,)","([('cell', 0.025874584913253784), ('reuse', 0.013941648416221142), ('clay', 0.013941648416221142), ('layered', 0.013941648416221142), ('mcf-26', 0.01195282582193613), ('phone', 0.01195282582193613), ('recycling', 0.01195282582193613), ('cytotoxicity', 0.00996400322765112), ('currently', 0.007975179702043533), ('product', 0.005986356642097235)],)","(5,)","([680],)","(479,)","(5,)"
406,"(406,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([393],)","(176,)","(5,)"
407,"(407,)","([('oil', 0.04541764408349991), ('methane', 0.030283017084002495), ('oxidation', 0.030283017084002495), ('spill', 0.026155391708016396), ('photochemical', 0.016524264588952065), ('hydrocarbon', 0.016524264588952065), ('oxygen', 0.015148388221859932), ('deepwater', 0.013772512786090374), ('surface', 0.013772512786090374), ('horizon', 0.0096448864787817)],)","(19,)","([517, 337, 428, 422],)","(32,)","(5,)"
408,"(408,)","([('fluid', 0.04101277515292168), ('solid', 0.022974370047450066), ('flow', 0.019694659858942032), ('earth', 0.01805480383336544), ('permeability', 0.011495384387671947), ('atmosphere', 0.011495384387671947), ('stochastic', 0.00985552929341793), ('three-phase', 0.00985552929341793), ('reservoir', 0.008215674199163914), ('transient', 0.008215674199163914)],)","(7,)","([],)","(217,)","(6,)"
409,"(409,)","([('shear', 0.039246805012226105), ('detachment', 0.035680532455444336), ('ama', 0.017849182710051537), ('drime', 0.017849182710051537), ('pure', 0.012499777600169182), ('kinematic', 0.010716642253100872), ('vorticity', 0.008933506906032562), ('std', 0.00715037202462554), ('buckskin-rawhide', 0.00715037202462554), ('breakaway', 0.00715037202462554)],)","(8,)","([],)","(223,)","(6,)"
410,"(410,)","([('tbj', 0.017845777794718742), ('ash', 0.017845777794718742), ('pottery', 0.012754258699715137), ('eruption', 0.007662737742066383), ('distal', 0.007662737742066383), ('archaeological', 0.007662737742066383), ('maya', 0.007662737742066383), ('unidentified', 0.002571217715740204), ('dust-sized', 0.002571217715740204), ('insignificant', 0.002571217715740204)],)","(2,)","([],)","(222,)","(6,)"
411,"(411,)","([('xenolith', 0.01806299015879631), ('egp', 0.014053448103368282), ('craton', 0.014053448103368282), ('granulite', 0.01004390511661768), ('u-pb', 0.01004390511661768), ('crustal', 0.01004390511661768), ('granulites', 0.01004390511661768), ('heat', 0.008039133623242378), ('province', 0.008039133623242378), ('granulite-facies', 0.008039133623242378)],)","(6,)","([],)","(403,)","(6,)"
412,"(412,)","([('lessen', 0.002912257332354784), ('nepalese', 0.002912257332354784), ('water', 2.8834230761276558e-05), ('specie', 2.8834230761276558e-05), ('climate', 2.8834230761276558e-05), ('using', 2.8834230761276558e-05), ('soil', 2.8834230761276558e-05), ('rate', 2.8834230761276558e-05), ('system', 2.8834230761276558e-05), ('surface', 2.8834230761276558e-05)],)","(1,)","([],)","(458,)","(6,)"
413,"(413,)","([('electrical', 0.019450718536973), ('nd2ru2o7', 0.012165805324912071), ('thermoelectric', 0.009737500920891762), ('disorder', 0.007309196051210165), ('seen', 0.004880891647189856), ('resistivity', 0.004880891647189856), ('spin', 0.004880891647189856), ('ordering', 0.004880891647189856), ('pyrochlore', 0.004880891647189856), ('a-site', 0.004880891647189856)],)","(4,)","([],)","(164,)","(6,)"
414,"(414,)","([('lca', 0.025668272748589516), ('substrate', 0.018339715898036957), ('volume', 0.014675436541438103), ('inputoutput', 0.01284329779446125), ('sus', 0.01284329779446125), ('cycle', 0.01284329779446125), ('bound', 0.009179018437862396), ('economics', 0.009179018437862396), ('allocation', 0.009179018437862396), ('damage', 0.009179018437862396)],)","(7,)","([],)","(537,)","(6,)"
415,"(415,)","([('product', 0.04430946707725525), ('chemical', 0.040371719747781754), ('consumer', 0.023636309430003166), ('life', 0.023636309430003166), ('cycle', 0.02068300172686577), ('release', 0.013791949488222599), ('dtsc', 0.0128075135871768), ('regulation', 0.0128075135871768), ('cocs', 0.0128075135871768), ('health', 0.011823077686131)],)","(13,)","([],)","(328,)","(6,)"
416,"(416,)","([('map', 0.030748384073376656), ('two', 0.020969251170754433), ('student', 0.020969251170754433), ('area', 0.01957223378121853), ('geologic', 0.015381176955997944), ('mapping', 0.015381176955997944), ('graduate', 0.013984158635139465), ('km2', 0.011190121062099934), ('complex', 0.00979310180991888), ('range', 0.008396083489060402)],)","(7,)","([],)","(435,)","(6,)"
417,"(417,)","([('depth', 0.021140147000551224), ('brine', 0.021140147000551224), ('land-sea', 0.015379889868199825), ('basin', 0.015379889868199825), ('sedimentary', 0.015379889868199825), ('bottom', 0.01345980353653431), ('runoff', 0.01345980353653431), ('tree', 0.011539717204868793), ('planning', 0.009619631804525852), ('bathymetric', 0.009619631804525852)],)","(5,)","([],)","(40,)","(6,)"
418,"(418,)","([('sre', 0.01676398701965809), ('interaction', 0.014671104028820992), ('ncu', 0.014671104028820992), ('root', 0.012578221969306469), ('compound', 0.010485339909791946), ('sativa', 0.008392457850277424), ('acid', 0.008392457850277424), ('exudate', 0.008392457850277424), ('alfalfa', 0.008392457850277424), ('activity', 0.006299575325101614)],)","(4,)","([],)","(108,)","(6,)"
419,"(419,)","([('volcano', 0.02979446016252041), ('infrasound', 0.028526879847049713), ('volcanic', 0.027259299531579018), ('eruption', 0.024724140763282776), ('jet', 0.021555190905928612), ('signal', 0.019653823226690292), ('acoustic', 0.01902003400027752), ('source', 0.01902003400027752), ('explosive', 0.016484873369336128), ('seismic', 0.013949714601039886)],)","(13,)","([],)","(40,)","(6,)"
420,"(420,)","([('thorite', 0.0097612040117383), ('chronometer', 0.007326988037675619), ('u-th', 0.0048927729949355125), ('geologically', 0.0048927729949355125), ('uranothorite', 0.0048927729949355125), ('la-mc-icpms', 0.0048927729949355125), ('m15', 0.0048927729949355125), ('edr', 0.0048927729949355125), ('actinide', 0.0048927729949355125), ('qapercentgoodquality', 0.0024585574865341187)],)","(3,)","([],)","(365,)","(6,)"
421,"(421,)","([('site', 0.028753075748682022), ('soil', 0.026957131922245026), ('earthquake', 0.014385517686605453), ('valley', 0.012589572928845882), ('velocity', 0.012589572928845882), ('nees', 0.012589572928845882), ('gvda', 0.010793628171086311), ('downhole', 0.00899768341332674), ('curve', 0.00899768341332674), ('nepal', 0.00899768341332674)],)","(3,)","([],)","(40,)","(6,)"
422,"(422,)","([('environmental', 0.01840716414153576), ('ecologist', 0.01840716414153576), ('translational', 0.01656828634440899), ('input-output', 0.012890531681478024), ('decision', 0.009212777018547058), ('skill', 0.009212777018547058), ('table', 0.009212777018547058), ('database', 0.007373899221420288), ('intervention', 0.007373899221420288), ('paper', 0.005535021424293518)],)","(11,)","([],)","(407,)","(6,)"
423,"(423,)","([('steven', 0.002895559184253216), ('leah', 0.002895559184253216), ('rescue', 0.002895559184253216), ('consortium', 0.002895559184253216), ('climate', 2.8668902814388275e-05), ('using', 2.8668902814388275e-05), ('soil', 2.8668902814388275e-05), ('rate', 2.8668902814388275e-05), ('system', 2.8668902814388275e-05), ('surface', 2.8668902814388275e-05)],)","(5,)","([],)","(496,)","(6,)"
424,"(424,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([],)","(305,)","(6,)"
425,"(425,)","([('silver', 0.020721694454550743), ('pvim', 0.013822129927575588), ('fluorescence', 0.01152227446436882), ('investigation', 0.006922564003616571), ('alginate', 0.006922564003616571), ('cationic', 0.006922564003616571), ('formation', 0.004622709006071091), ('polyvinylimidazole', 0.004622709006071091), ('pyrene', 0.004622709006071091), ('around', 0.004622709006071091)],)","(3,)","([],)","(594,)","(6,)"
426,"(426,)","([('soil', 0.10144951194524765), ('microbial', 0.0494714118540287), ('organic', 0.02096729539334774), ('carbon', 0.01677551306784153), ('biomass', 0.014260442927479744), ('community', 0.01258373074233532), ('tundra', 0.01258373074233532), ('freezing', 0.01090701762586832), ('decomposition', 0.010068661533296108), ('soc', 0.00839194841682911)],)","(16,)","([],)","(40,)","(6,)"
427,"(427,)","([('bsio2', 0.025483058765530586), ('sbc', 0.010208498686552048), ('standing', 0.010208498686552048), ('silica', 0.005116977728903294), ('biogenic', 0.005116977728903294), ('daniel', 0.002571217715740204), ('caught', 0.002571217715740204), ('fluctuated', 0.002571217715740204), ('secchi', 0.002571217715740204), ('disk', 0.002571217715740204)],)","(2,)","([],)","(40,)","(6,)"
428,"(428,)","([('zircon', 0.04642409086227417), ('element', 0.018923703581094742), ('trace', 0.0154861556366086), ('material', 0.0154861556366086), ('measured', 0.0154861556366086), ('composition', 0.013767381198704243), ('mad559', 0.013767381198704243), ('measurement', 0.013767381198704243), ('mass', 0.01204860769212246), ('diffusion', 0.01204860769212246)],)","(4,)","([],)","(407,)","(6,)"
