,Topic,Keywords,Docs,Children,Parent,Level
461,"(461,)","([('disease', 0.016598809510469437), ('wildlife', 0.016598809510469437), ('extinction', 0.014756545424461365), ('zoo', 0.012914279475808144), ('transmission', 0.012914279475808144), ('amphibian', 0.011072014458477497), ('defaunation', 0.00922974944114685), ('prevalence', 0.00922974944114685), ('host', 0.00922974944114685), ('rodent', 0.00922974944114685)],)","(8,)","([496],)","(40,)","(6,)"
462,"(462,)","([('kbar', 0.01825755275785923), ('garnet', 0.016737356781959534), ('fabric', 0.016737356781959534), ('metamorphism', 0.013696964830160141), ('complex', 0.010656572878360748), ('monazite', 0.010656572878360748), ('metamorphic', 0.010656572878360748), ('foliation', 0.010656572878360748), ('sm-nd', 0.010656572878360748), ('exhumation', 0.009136376902461052)],)","(7,)","([503, 534],)","(222,)","(6,)"
463,"(463,)","([('organic', 0.015262667089700699), ('sulfide', 0.01335721556097269), ('sulfurization', 0.01335721556097269), ('metal', 0.011451764032244682), ('reduction', 0.009546312503516674), ('mangrove', 0.009546312503516674), ('elemental', 0.009546312503516674), ('ionic', 0.007640860974788666), ('metal-sulfide', 0.007640860974788666), ('increased', 0.007640860974788666)],)","(9,)","([163],)","(587,)","(6,)"
464,"(464,)","([('channel', 0.02142830193042755), ('formation', 0.015129565261304379), ('shelf', 0.013869818300008774), ('hyperpycnal', 0.013869818300008774), ('slope', 0.012610070407390594), ('hyperpycnites', 0.01135032344609499), ('canyon', 0.01135032344609499), ('ichnofabric', 0.01135032344609499), ('system', 0.01135032344609499), ('jurassic', 0.010090576484799385)],)","(7,)","([],)","(51,)","(7,)"
465,"(465,)","([('groundwater', 0.012625690549612045), ('cloud', 0.005065396428108215), ('demand', 0.005065396428108215), ('category', 0.005065396428108215), ('classified', 0.005065396428108215), ('api', 0.005065396428108215), ('cropmask', 0.005065396428108215), ('python', 0.005065396428108215), ('planetscope', 0.005065396428108215), ('pivot', 0.005065396428108215)],)","(6,)","([],)","(757,)","(7,)"
466,"(466,)","([('po43', 0.021060751751065254), ('dissolved', 0.016385778784751892), ('eps', 0.016385778784751892), ('dissolution', 0.014048293232917786), ('transect', 0.009373320266604424), ('nano-cu', 0.0070358337834477425), ('nano-cuo', 0.0070358337834477425), ('speciation', 0.0070358337834477425), ('preformed', 0.0070358337834477425), ('regenerated', 0.0070358337834477425)],)","(2,)","([],)","(48,)","(7,)"
467,"(467,)","([('yield', 0.03931691125035286), ('crop', 0.03038530983030796), ('forecast', 0.017881067469716072), ('biocontrol', 0.012522106058895588), ('win-win', 0.008949465118348598), ('service', 0.008949465118348598), ('polycultures', 0.008949465118348598), ('primary', 0.008949465118348598), ('nbc', 0.008949465118348598), ('planting', 0.008949465118348598)],)","(4,)","([],)","(48,)","(7,)"
468,"(468,)","([('anaerobic', 0.02434869483113289), ('microbial', 0.021915040910243988), ('fungi', 0.017047736793756485), ('tundra', 0.017047736793756485), ('methanogen', 0.009746778756380081), ('metabolism', 0.009746778756380081), ('fungal', 0.009746778756380081), ('microbe', 0.008529952727258205), ('tussock', 0.008529952727258205), ('protein', 0.008529952727258205)],)","(9,)","([],)","(48,)","(7,)"
469,"(469,)","([('fishery', 0.03378991782665253), ('turf', 0.02112661302089691), ('spatial', 0.016905510798096657), ('mpas', 0.014794960618019104), ('right', 0.012684409506618977), ('profit', 0.010573859326541424), ('regulatory', 0.008463308215141296), ('overcome', 0.008463308215141296), ('renewable', 0.008463308215141296), ('fish', 0.006352757569402456)],)","(4,)","([],)","(48,)","(7,)"
470,"(470,)","([('notion', 0.002920679049566388), ('change', 2.89176132355351e-05), ('water', 2.89176132355351e-05), ('specie', 2.89176132355351e-05), ('climate', 2.89176132355351e-05), ('using', 2.89176132355351e-05), ('soil', 2.89176132355351e-05), ('rate', 2.89176132355351e-05), ('system', 2.89176132355351e-05), ('surface', 2.89176132355351e-05)],)","(2,)","([],)","(111,)","(7,)"
471,"(471,)","([('ucsb', 0.033550046384334564), ('nees', 0.018647193908691406), ('assistance', 0.014921480789780617), ('work', 0.014921480789780617), ('facility', 0.014921480789780617), ('field', 0.014921480789780617), ('experiment', 0.011195767670869827), ('site', 0.009332911111414433), ('engineering', 0.007470055017620325), ('technical', 0.007470055017620325)],)","(2,)","([],)","(48,)","(7,)"
472,"(472,)","([('plant', 0.025353968143463135), ('nsc', 0.022821104153990746), ('carbon', 0.015222513116896152), ('asynchrony', 0.010156785137951374), ('woody', 0.00762392021715641), ('depletion', 0.005091056693345308), ('nonstructural', 0.005091056693345308), ('organismal', 0.0025581924710422754), ('stressed', 0.0025581924710422754), ('damaged', 0.0025581924710422754)],)","(6,)","([456],)","(103,)","(5,)"
473,"(473,)","([('microplastic', 0.010613800957798958), ('plastic', 0.010613800957798958), ('floating', 0.007966967299580574), ('microplastics', 0.005320134572684765), ('wilkins', 0.005320134572684765), ('debris', 0.005320134572684765), ('harm', 0.005320134572684765), ('trillion', 0.0026733013801276684), ('236', 0.0026733013801276684), ('interpolate', 0.0026733013801276684)],)","(25,)","([568, 274],)","(32,)","(5,)"
474,"(474,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
475,"(475,)","([('insecticide', 0.021513335406780243), ('crop', 0.014350183308124542), ('mackinawite', 0.014350183308124542), ('greigite', 0.014350183308124542), ('cropland', 0.011962465941905975), ('chimney', 0.00718702981248498), ('sulfide', 0.00718702981248498), ('raman', 0.004799312446266413), ('ancient', 0.004799312446266413), ('abiotic', 0.004799312446266413)],)","(4,)","([843],)","(32,)","(5,)"
476,"(476,)","([('experiment', 0.019384264945983887), ('expedition', 0.017232848331332207), ('fluid', 0.012930015102028847), ('hydrogeologic', 0.012930015102028847), ('borehole', 0.010778598487377167), ('327', 0.010778598487377167), ('iodp', 0.010778598487377167), ('cork', 0.008627181872725487), ('fuca', 0.006475764326751232), ('recover', 0.006475764326751232)],)","(12,)","([106, 652],)","(393,)","(5,)"
477,"(477,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
478,"(478,)","([('resilience-based', 0.005713311024010181), ('conundrum', 0.0028708677273243666), ('inescapable', 0.0028708677273243666), ('misapplication', 0.0028708677273243666), ('rbm', 0.0028708677273243666), ('novelty', 0.0028708677273243666), ('soil', 2.8424432457541116e-05), ('rate', 2.8424432457541116e-05), ('system', 2.8424432457541116e-05), ('surface', 2.8424432457541116e-05)],)","(3,)","([212],)","(744,)","(5,)"
479,"(479,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
480,"(480,)","([('ucc', 0.03563941270112991), ('diamictites', 0.024677656590938568), ('average', 0.021937217563390732), ('glacial', 0.015086119063198566), ('element', 0.013715898618102074), ('concentration', 0.013715898618102074), ('crust', 0.012345679104328156), ('composition', 0.010975459590554237), ('continental', 0.010975459590554237), ('upper', 0.010975459590554237)],)","(6,)","([],)","(51,)","(7,)"
481,"(481,)","([('breeding', 0.028281591832637787), ('woodland', 0.014148647896945477), ('land-cover', 0.012578320689499378), ('location', 0.01100799348205328), ('scenario', 0.009437666274607182), ('bird', 0.009437666274607182), ('feather', 0.009437666274607182), ('proportion', 0.009437666274607182), ('africa', 0.009437666274607182), ('wintering', 0.007867339067161083)],)","(4,)","([],)","(51,)","(7,)"
482,"(482,)","([('wave', 0.053762298077344894), ('seismic', 0.036138202995061874), ('hurricane', 0.022920135408639908), ('pressure', 0.021157726645469666), ('ground', 0.01675170287489891), ('spectrum', 0.014989293180406094), ('excitation', 0.014989293180406094), ('tornado', 0.013226883485913277), ('motion', 0.013226883485913277), ('frequency', 0.01146447379142046)],)","(11,)","([],)","(48,)","(7,)"
483,"(483,)","([('optimization', 0.02907785214483738), ('people', 0.020775824785232544), ('vulnerability', 0.0166248120367527), ('fire', 0.01454930379986763), ('sustainable', 0.01454930379986763), ('station', 0.010398290120065212), ('service', 0.010398290120065212), ('mobility', 0.00832278374582529), ('nature', 0.006247275974601507), ('matter', 0.006247275974601507)],)","(7,)","([],)","(48,)","(7,)"
484,"(484,)","([('gulf', 0.030198927968740463), ('rosalia', 0.01162925735116005), ('main', 0.01162925735116005), ('basin', 0.01162925735116005), ('santa', 0.009308048523962498), ('baja', 0.009308048523962498), ('reu', 0.006986838765442371), ('rusinga', 0.006986838765442371), ('mexico', 0.00466562993824482), ('physicochemical', 0.00466562993824482)],)","(3,)","([],)","(515,)","(7,)"
485,"(485,)","([('damage', 0.03650083765387535), ('substrate', 0.019220061600208282), ('cellular', 0.015379889868199825), ('sus', 0.01345980353653431), ('bound', 0.011539717204868793), ('stressor', 0.009619631804525852), ('radiation', 0.007699545472860336), ('inhibitor', 0.007699545472860336), ('product', 0.00577945914119482), ('damaging', 0.00577945914119482)],)","(4,)","([],)","(48,)","(7,)"
486,"(486,)","([('bond', 0.01868359185755253), ('material', 0.014016583561897278), ('length', 0.012460914440453053), ('nanoparticle', 0.010905244387686253), ('zeolite', 0.009349575266242027), ('structure', 0.009349575266242027), ('sacrificial', 0.009349575266242027), ('hidden', 0.009349575266242027), ('seeding', 0.007793905213475227), ('synthesis', 0.007793905213475227)],)","(8,)","([],)","(48,)","(7,)"
487,"(487,)","([('grain', 0.034586526453495026), ('glacial', 0.016286777332425117), ('filament', 0.012220166623592377), ('boundary', 0.012220166623592377), ('provenance', 0.010186861269176006), ('influence', 0.010186861269176006), ('antarctic', 0.010186861269176006), ('sample', 0.008153555914759636), ('impurity', 0.008153555914759636), ('shape', 0.008153555914759636)],)","(4,)","([],)","(245,)","(7,)"
488,"(488,)","([('student', 0.022754400968551636), ('program', 0.018965158611536026), ('kin', 0.01707053743302822), ('teacher', 0.013281295076012611), ('geochronology', 0.011386673897504807), ('coastal', 0.009492052718997002), ('nature', 0.009492052718997002), ('lesson', 0.007597431540489197), ('educational', 0.007597431540489197), ('experience', 0.007597431540489197)],)","(5,)","([],)","(338,)","(7,)"
489,"(489,)","([('river', 0.0377483069896698), ('habitat', 0.03194199129939079), ('flow', 0.02903883531689644), ('salmon', 0.02468409761786461), ('restoration', 0.021055152639746666), ('reach', 0.01960357278585434), ('chinook', 0.017426203936338425), ('bar', 0.013797257095575333), ('channel', 0.010894100181758404), ('gravel', 0.01016831025481224)],)","(20,)","([],)","(48,)","(7,)"
490,"(490,)","([('spot', 0.021415453404188156), ('upwelling', 0.01963231712579727), ('bsio2', 0.017849182710051537), ('time-series', 0.017849182710051537), ('glider', 0.014282912947237492), ('spc', 0.012499777600169182), ('san', 0.012499777600169182), ('pedro', 0.012499777600169182), ('stark', 0.010716642253100872), ('profile', 0.008933506906032562)],)","(8,)","([],)","(48,)","(7,)"
491,"(491,)","([('lca', 0.03453037142753601), ('environmental', 0.03079836629331112), ('cycle', 0.029865365475416183), ('life', 0.027999363839626312), ('database', 0.023334357887506485), ('hybrid', 0.023334357887506485), ('input-output', 0.01587034948170185), ('global', 0.014937348663806915), ('assessment', 0.014937348663806915), ('lci', 0.01307134609669447)],)","(14,)","([],)","(48,)","(7,)"
492,"(492,)","([('groundwater', 0.0918431356549263), ('water', 0.034560512751340866), ('discharge', 0.023649537935853004), ('river', 0.02183104306459427), ('streamflow', 0.016375554725527763), ('aquifer', 0.015466307289898396), ('recharge', 0.012738563120365143), ('global', 0.012738563120365143), ('gas', 0.010920067317783833), ('well', 0.010920067317783833)],)","(13,)","([],)","(48,)","(7,)"
493,"(493,)","([('outflow', 0.017359649762511253), ('impoundment', 0.014883237890899181), ('phase', 0.01240682601928711), ('inflow', 0.01240682601928711), ('delay', 0.009930413216352463), ('xldr', 0.0074540008790791035), ('river-run', 0.004977588541805744), ('reservoir', 0.004977588541805744), ('simulated', 0.004977588541805744), ('deeper', 0.004977588541805744)],)","(2,)","([],)","(673,)","(7,)"
494,"(494,)","([('river', 0.03499086946249008), ('delta', 0.029525257647037506), ('bayhead', 0.02624588832259178), ('floodplain', 0.021873394027352333), ('chute', 0.01859402470290661), ('channel', 0.01859402470290661), ('incision', 0.01422153227031231), ('tributary', 0.013128409162163734), ('meandering', 0.01203528605401516), ('cutoff', 0.01203528605401516)],)","(8,)","([],)","(48,)","(7,)"
495,"(495,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(2,)","([],)","(655,)","(7,)"
496,"(496,)","([('information', 0.017467541620135307), ('local', 0.014782293699681759), ('participation', 0.012097044847905636), ('development', 0.010754421353340149), ('decision', 0.010754421353340149), ('knowledge', 0.010754421353340149), ('community-driven', 0.010754421353340149), ('farmer', 0.010754421353340149), ('adaptation', 0.009411796927452087), ('institution', 0.008069172501564026)],)","(8,)","([],)","(461,)","(7,)"
497,"(497,)","([('coordination', 0.015481107868254185), ('coordinated', 0.013272675685584545), ('biodiversity', 0.011064243502914906), ('common', 0.006647379603236914), ('collection', 0.006647379603236914), ('creating', 0.004438947886228561), ('open', 0.004438947886228561), ('alignment', 0.004438947886228561), ('museum', 0.004438947886228561), ('wealth', 0.004438947886228561)],)","(2,)","([],)","(48,)","(7,)"
498,"(498,)","([('flow', 0.01998453214764595), ('debris', 0.014994636178016663), ('2018', 0.007509792689234018), ('montecito', 0.007509792689234018), ('straight', 0.007509792689234018), ('wgew', 0.005014845170080662), ('nature', 0.005014845170080662), ('january', 0.005014845170080662), ('physic', 0.005014845170080662), ('thomas', 0.005014845170080662)],)","(4,)","([],)","(385,)","(7,)"
499,"(499,)","([('fault', 0.02210640348494053), ('bdt', 0.011064243502914906), ('brittle', 0.011064243502914906), ('strain', 0.00885581225156784), ('ductile', 0.00885581225156784), ('tpv18', 0.006647379603236914), ('strike-slip', 0.006647379603236914), ('hybrid', 0.006647379603236914), ('heterogeneous', 0.006647379603236914), ('dominantly', 0.004438947886228561)],)","(2,)","([],)","(620,)","(7,)"
500,"(500,)","([('emission', 0.035442035645246506), ('energy', 0.023293953388929367), ('material', 0.02126927301287651), ('consumption', 0.011145868338644505), ('technology', 0.011145868338644505), ('plastic', 0.010133528150618076), ('freshwater', 0.010133528150618076), ('demand', 0.010133528150618076), ('maize', 0.009121187962591648), ('internet', 0.009121187962591648)],)","(11,)","([],)","(48,)","(7,)"
501,"(501,)","([('erosion', 0.03551967442035675), ('rate', 0.03397601097822189), ('landscape', 0.013908399268984795), ('situ', 0.01082107424736023), ('altered', 0.009277411736547947), ('watershed', 0.009277411736547947), ('topographic', 0.009277411736547947), ('human', 0.009277411736547947), ('land', 0.009277411736547947), ('expert', 0.009277411736547947)],)","(10,)","([],)","(384,)","(7,)"
502,"(502,)","([('network', 0.06200709193944931), ('brain', 0.032831571996212006), ('information', 0.013685140758752823), ('functional', 0.012773405760526657), ('task', 0.012773405760526657), ('structure', 0.011861670762300491), ('cognitive', 0.011861670762300491), ('representation', 0.0109499366953969), ('activity', 0.0109499366953969), ('structural', 0.0109499366953969)],)","(12,)","([],)","(51,)","(7,)"
503,"(503,)","([('granite', 0.008117364719510078), ('leucogranites', 0.008117364719510078), ('std', 0.005420565605163574), ('mct', 0.005420565605163574), ('sil', 0.0027237669564783573), ('muscovite-bearing', 0.0027237669564783573), ('quartzo-feldspathic', 0.0027237669564783573), ('channelled', 0.0027237669564783573), ('crystallisation', 0.0027237669564783573), ('earlymiddle', 0.0027237669564783573)],)","(2,)","([],)","(462,)","(7,)"
504,"(504,)","([('kelp', 0.06468585133552551), ('giant', 0.030686497688293457), ('genetic', 0.018247704952955246), ('population', 0.017418451607227325), ('biomass', 0.015759946778416634), ('specie', 0.015345320105552673), ('forest', 0.014930694364011288), ('urchin', 0.014101441018283367), ('macrocystis', 0.013686815276741982), ('habitat', 0.01244293712079525)],)","(35,)","([],)","(48,)","(7,)"
505,"(505,)","([('fault', 0.020157037302851677), ('shear', 0.019485360011458397), ('dynamic', 0.017470328137278557), ('material', 0.017470328137278557), ('strain', 0.016798650845885277), ('deformation', 0.016798650845885277), ('grain', 0.014111941680312157), ('stz', 0.014111941680312157), ('gouge', 0.014111941680312157), ('energy', 0.013440264388918877)],)","(16,)","([],)","(48,)","(7,)"
506,"(506,)","([('ice', 0.044477321207523346), ('greenland', 0.03800906985998154), ('retreat', 0.023455502465367317), ('holocene', 0.019412843510508537), ('sheet', 0.01860431209206581), ('climate', 0.01860431209206581), ('moraine', 0.015370185486972332), ('10be', 0.014561654068529606), ('margin', 0.014561654068529606), ('change', 0.012136058881878853)],)","(12,)","([],)","(51,)","(7,)"
507,"(507,)","([('trust', 0.018976012244820595), ('behavior', 0.018976012244820595), ('mammal', 0.01476380042731762), ('element', 0.01476380042731762), ('disturbance', 0.01476380042731762), ('expert', 0.01476380042731762), ('population-level', 0.00844548363238573), ('right', 0.00844548363238573), ('elicitation', 0.00844548363238573), ('whale', 0.00844548363238573)],)","(5,)","([],)","(51,)","(7,)"
508,"(508,)","([('rate', 0.0415719673037529), ('pamir', 0.02830713987350464), ('fold', 0.024769853800535202), ('deformation', 0.016810957342386246), ('lateral', 0.016810957342386246), ('shortening', 0.016810957342386246), ('pft', 0.01592663675546646), ('tian', 0.013273670338094234), ('foreland', 0.013273670338094234), ('thrust', 0.012389348819851875)],)","(16,)","([],)","(459,)","(7,)"
509,"(509,)","([('organization', 0.027942579239606857), ('era', 0.027942579239606857), ('biological', 0.020962752401828766), ('ease', 0.009329704567790031), ('multifunctionality', 0.009329704567790031), ('endpoint', 0.007003094535320997), ('con', 0.007003094535320997), ('pro', 0.007003094535320997), ('screening', 0.00467648496851325), ('mathematical', 0.00467648496851325)],)","(5,)","([],)","(653,)","(7,)"
510,"(510,)","([('archaeocyaths', 0.019593454897403717), ('fossil', 0.009808958508074284), ('phosphatized', 0.009808958508074284), ('phosphatization', 0.007362833712249994), ('mongolia', 0.004916709382086992), ('inputoutput', 0.004916709382086992), ('mold', 0.004916709382086992), ('archaeocyath', 0.004916709382086992), ('terreneuvian', 0.004916709382086992), ('shelly', 0.004916709382086992)],)","(2,)","([],)","(48,)","(7,)"
511,"(511,)","([('price', 0.0152761060744524), ('sector', 0.0152761060744524), ('oil', 0.013580645434558392), ('input-output', 0.011885183863341808), ('crude', 0.011885183863341808), ('2000', 0.008494261652231216), ('product', 0.008494261652231216), ('intermediate', 0.006798800081014633), ('in-degree', 0.006798800081014633), ('out-degree', 0.006798800081014633)],)","(5,)","([],)","(48,)","(7,)"
512,"(512,)","([('age', 0.02484879642724991), ('material', 0.02484879642724991), ('reference', 0.02484879642724991), ('th-pb', 0.021301502361893654), ('allanite', 0.014206914231181145), ('monazite', 0.014206914231181145), ('standard', 0.008885973133146763), ('mineral', 0.007112325634807348), ('precision', 0.007112325634807348), ('standard-based', 0.007112325634807348)],)","(8,)","([850, 536, 627],)","(590,)","(6,)"
513,"(513,)","([('undulation', 0.015907468274235725), ('creep', 0.013260634616017342), ('gravity-driven', 0.005320134572684765), ('downslope', 0.005320134572684765), ('marmara', 0.005320134572684765), ('depositional', 0.005320134572684765), ('upslope', 0.005320134572684765), ('exclude', 0.0026733013801276684), ('augmented', 0.0026733013801276684), ('ascribe', 0.0026733013801276684)],)","(4,)","([659],)","(85,)","(6,)"
514,"(514,)","([('gradient', 0.019342651590704918), ('film', 0.01719585247337818), ('formation', 0.008608660660684109), ('electric', 0.008608660660684109), ('blend', 0.008608660660684109), ('lateral', 0.008608660660684109), ('paa', 0.008608660660684109), ('applied', 0.00646186200901866), ('studied', 0.00646186200901866), ('blending', 0.00646186200901866)],)","(8,)","([264, 605, 112],)","(632,)","(6,)"
515,"(515,)","([('california', 0.026342114433646202), ('walker', 0.022832171991467476), ('rift', 0.021077200770378113), ('volcanic', 0.021077200770378113), ('lane', 0.021077200770378113), ('center', 0.015812288969755173), ('transtensional', 0.01405731774866581), ('nevada', 0.012302346527576447), ('sierra', 0.010547376237809658), ('pva', 0.010547376237809658)],)","(26,)","([484, 607, 582, 335],)","(40,)","(6,)"
516,"(516,)","([('uhp', 0.031288329511880875), ('exhumation', 0.019263606518507004), ('terranes', 0.01445371750742197), ('rift', 0.009643828496336937), ('exhumed', 0.009643828496336937), ('spreading', 0.007238883059471846), ('mccs', 0.007238883059471846), ('guinea', 0.007238883059471846), ('papua', 0.007238883059471846), ('mcc', 0.004833938553929329)],)","(11,)","([535],)","(219,)","(6,)"
517,"(517,)","([('sheet', 0.03756542503833771), ('shell', 0.013272675685584545), ('interstitial', 0.013272675685584545), ('green', 0.011064243502914906), ('composite', 0.00885581225156784), ('polymeric', 0.00885581225156784), ('nacre', 0.006647379603236914), ('abalone', 0.006647379603236914), ('scandian', 0.004438947886228561), ('calcium', 0.004438947886228561)],)","(7,)","([576, 347],)","(284,)","(6,)"
518,"(518,)","([('student', 0.02363624796271324), ('kin2', 0.015049055218696594), ('activity', 0.01075545884668827), ('undergraduate', 0.008608660660684109), ('geologic', 0.008608660660684109), ('classroom', 0.00646186200901866), ('graduate', 0.00646186200901866), ('10000', 0.00646186200901866), ('snake', 0.00646186200901866), ('grade', 0.00646186200901866)],)","(7,)","([822],)","(588,)","(6,)"
519,"(519,)","([('basalt', 0.024620242416858673), ('mare', 0.02052028477191925), ('7li', 0.02052028477191925), ('lithium', 0.010270392522215843), ('ppm', 0.010270392522215843), ('differentiation', 0.008220414631068707), ('fractionation', 0.008220414631068707), ('chondrite', 0.008220414631068707), ('planetary', 0.008220414631068707), ('low-ti', 0.008220414631068707)],)","(4,)","([154],)","(83,)","(6,)"
520,"(520,)","([('laser', 0.022188710048794746), ('ablation', 0.016644304618239403), ('zircon', 0.013317661359906197), ('mass', 0.012208780273795128), ('ss-lass', 0.012208780273795128), ('crystallization', 0.012208780273795128), ('technique', 0.012208780273795128), ('plasma', 0.01109989918768406), ('coupled', 0.01109989918768406), ('isotopic', 0.01109989918768406)],)","(10,)","([],)","(48,)","(7,)"
521,"(521,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([],)","(79,)","(7,)"
522,"(522,)","([('ghs', 0.016077687963843346), ('everest', 0.010727375745773315), ('apatite', 0.005377063062041998), ('summit', 0.005377063062041998), ('makalu', 0.005377063062041998), ('thermomechanical', 0.00270190741866827), ('tuning', 0.00270190741866827), ('arun', 0.00270190741866827), ('kosi', 0.00270190741866827), ('limestone', 0.00270190741866827)],)","(1,)","([],)","(55,)","(7,)"
523,"(523,)","([('energy', 0.031128793954849243), ('gas', 0.02779475785791874), ('technology', 0.02668341062963009), ('shale', 0.01890399120748043), ('policy', 0.01779264584183693), ('risk', 0.016681300476193428), ('renewable', 0.015569954179227352), ('health', 0.015569954179227352), ('scenario', 0.012235917150974274), ('testing', 0.011124570854008198)],)","(7,)","([],)","(275,)","(7,)"
524,"(524,)","([('monazite', 0.02835044264793396), ('xenotime', 0.019208088517189026), ('sample', 0.018293851986527443), ('mineral', 0.016465382650494576), ('zoning', 0.014636910520493984), ('garnet', 0.012808439321815968), ('gneiss', 0.011894204653799534), ('melting', 0.010065733455121517), ('rock', 0.010065733455121517), ('chemical', 0.009151497855782509)],)","(10,)","([],)","(247,)","(7,)"
525,"(525,)","([('adaptation', 0.03761977329850197), ('policy', 0.028594637289643288), ('investment', 0.024082068353891373), ('planning', 0.013552744872868061), ('developing', 0.0105443662032485), ('deforestation', 0.00904017686843872), ('country', 0.00904017686843872), ('company', 0.00904017686843872), ('pathway', 0.007535987999290228), ('north', 0.007535987999290228)],)","(11,)","([],)","(696,)","(7,)"
526,"(526,)","([('acid', 0.03661121428012848), ('bloom', 0.021362895146012306), ('pseudo-nitzschia', 0.021362895146012306), ('domoic', 0.021362895146012306), ('gene', 0.01678839884698391), ('complex', 0.012213903479278088), ('algal', 0.012213903479278088), ('spp', 0.01068907231092453), ('toxic', 0.01068907231092453), ('diatom', 0.009164240211248398)],)","(6,)","([],)","(48,)","(7,)"
527,"(527,)","([('peatlands', 0.019987620413303375), ('forest', 0.01599409058690071), ('upland', 0.013997324742376804), ('area', 0.012000559829175472), ('pool', 0.012000559829175472), ('anpp', 0.008007029071450233), ('coarse', 0.008007029071450233), ('storage', 0.008007029071450233), ('bar', 0.006010263226926327), ('stored', 0.006010263226926327)],)","(6,)","([],)","(575,)","(7,)"
528,"(528,)","([('emergence', 0.019080061465501785), ('pulsar', 0.009551940485835075), ('curve', 0.009551940485835075), ('psr', 0.007169910240918398), ('postglacial', 0.007169910240918398), ('j1544+4937', 0.007169910240918398), ('companion', 0.007169910240918398), ('black', 0.004787880461663008), ('fruit', 0.004787880461663008), ('resolution', 0.004787880461663008)],)","(5,)","([],)","(173,)","(7,)"
529,"(529,)","([('cell', 0.04029808193445206), ('wave', 0.021835820749402046), ('wind', 0.016800658777356148), ('division', 0.01512227114289999), ('langmuir', 0.013443883508443832), ('stokes', 0.011765495873987675), ('turbulence', 0.010087109170854092), ('ocean', 0.010087109170854092), ('drift', 0.010087109170854092), ('v0-morphs', 0.008408721536397934)],)","(5,)","([],)","(48,)","(7,)"
530,"(530,)","([('beach', 0.016578063368797302), ('metric', 0.014921912923455238), ('trampling', 0.013265762478113174), ('extinction', 0.011609612964093685), ('wrack', 0.011609612964093685), ('range', 0.011609612964093685), ('contraction', 0.011609612964093685), ('sandy', 0.009953462518751621), ('decline', 0.008297312073409557), ('mammal', 0.008297312073409557)],)","(6,)","([],)","(48,)","(7,)"
531,"(531,)","([('slip', 0.04495319724082947), ('rupture', 0.03468111529946327), ('fault', 0.019272994250059128), ('earthquake', 0.017988983541727066), ('stress', 0.015420963056385517), ('amplitude', 0.01413695327937603), ('velocity', 0.01413695327937603), ('inversion', 0.011568932794034481), ('supershear', 0.011568932794034481), ('trench', 0.011568932794034481)],)","(7,)","([],)","(48,)","(7,)"
532,"(532,)","([('ross', 0.021334514021873474), ('antarctic', 0.021334514021873474), ('sea', 0.01805480383336544), ('miocene', 0.014775094576179981), ('ice', 0.011495384387671947), ('modeling', 0.00985552929341793), ('embayment', 0.00985552929341793), ('time', 0.00985552929341793), ('early', 0.00985552929341793), ('west', 0.00985552929341793)],)","(9,)","([],)","(215,)","(7,)"
533,"(533,)","([('price', 0.026348698884248734), ('carbon', 0.01757311262190342), ('cost', 0.015379215590655804), ('vineyard', 0.015379215590655804), ('anchoring', 0.010991422459483147), ('afforestation', 0.010991422459483147), ('ton', 0.00879752542823553), ('edc', 0.00879752542823553), ('estimate', 0.00879752542823553), ('sequestration', 0.006603628862649202)],)","(3,)","([],)","(150,)","(7,)"
